employer_id,periode,expected_contribution,actual_remittance
EMP-0761,2025-11,40253000.0,39726000.0
EMP-0761,2025-12,40496000.0,40001000.0
EMP-0762,2025-11,24265000.0,24462000.0
EMP-0762,2025-12,24211000.0,24128000.0
EMP-0763,2025-01,74608000.0,75418000.0
EMP-0763,2025-02,76556000.0,74137000.0
EMP-0763,2025-03,73489000.0,72983000.0
EMP-0763,2025-04,77154000.0,77939000.0
EMP-0763,2025-05,77427000.0,76900000.0
EMP-0763,2025-06,78257000.0,78691000.0
EMP-0763,2025-07,79649000.0,79046000.0
EMP-0763,2025-08,79722000.0,80075000.0
EMP-0763,2025-09,75847000.0,75605000.0
EMP-0763,2025-10,78403000.0,79919000.0
EMP-0763,2025-11,83346000.0,83473000.0
EMP-0763,2025-12,83971000.0,83420000.0
EMP-0764,2025-01,27720000.0,27446000.0
EMP-0764,2025-02,27218000.0,27391000.0
EMP-0764,2025-03,25896000.0,26183000.0
EMP-0764,2025-04,24569000.0,24351000.0
EMP-0764,2025-05,24571000.0,24891000.0
EMP-0764,2025-06,24973000.0,25157000.0
EMP-0764,2025-07,25505000.0,25522000.0
EMP-0764,2025-08,25533000.0,25513000.0
EMP-0764,2025-09,26660000.0,27056000.0
EMP-0764,2025-10,26021000.0,26120000.0
EMP-0764,2025-11,26817000.0,26863000.0
EMP-0764,2025-12,27967000.0,27776000.0
EMP-0765,2025-01,70140000.0,70102000.0
EMP-0765,2025-02,69681000.0,71053000.0
EMP-0765,2025-03,72804000.0,72724000.0
EMP-0765,2025-04,69890000.0,70972000.0
EMP-0765,2025-05,69584000.0,68024000.0
EMP-0765,2025-06,72194000.0,71820000.0
EMP-0765,2025-07,71240000.0,71800000.0
EMP-0765,2025-08,71646000.0,72086000.0
EMP-0765,2025-09,70631000.0,69933000.0
EMP-0765,2025-10,69298000.0,70348000.0
EMP-0765,2025-11,68562000.0,70959000.0
EMP-0765,2025-12,70597000.0,71986000.0
EMP-0766,2025-01,70919000.0,71858000.0
EMP-0766,2025-02,73177000.0,72400000.0
EMP-0766,2025-03,73611000.0,74085000.0
EMP-0766,2025-04,77823000.0,77905000.0
EMP-0766,2025-05,75073000.0,75574000.0
EMP-0766,2025-06,72720000.0,71798000.0
EMP-0766,2025-07,74221000.0,74589000.0
EMP-0766,2025-08,75487000.0,75186000.0
EMP-0766,2025-09,79317000.0,79035000.0
EMP-0766,2025-10,80138000.0,80142000.0
EMP-0766,2025-11,81037000.0,79793000.0
EMP-0766,2025-12,81381000.0,82357000.0
EMP-0767,2025-01,62945000.0,63342000.0
EMP-0767,2025-02,61591000.0,61590000.0
EMP-0767,2025-03,61275000.0,60439000.0
EMP-0767,2025-04,65140000.0,64338000.0
EMP-0767,2025-05,66353000.0,66997000.0
EMP-0767,2025-06,65854000.0,65432000.0
EMP-0767,2025-07,66297000.0,65696000.0
EMP-0767,2025-08,68087000.0,67069000.0
EMP-0767,2025-09,64375000.0,64402000.0
EMP-0767,2025-10,63011000.0,62467000.0
EMP-0767,2025-11,65262000.0,64845000.0
EMP-0767,2025-12,63956000.0,64572000.0
EMP-0768,2025-01,50449000.0,50444000.0
EMP-0768,2025-02,50756000.0,49988000.0
EMP-0768,2025-03,50960000.0,50715000.0
EMP-0768,2025-04,48171000.0,48305000.0
EMP-0768,2025-05,49453000.0,49652000.0
EMP-0768,2025-06,51066000.0,51985000.0
EMP-0768,2025-07,52551000.0,52899000.0
EMP-0768,2025-08,55326000.0,55429000.0
EMP-0768,2025-09,54968000.0,55548000.0
EMP-0768,2025-10,55286000.0,55714000.0
EMP-0768,2025-11,53875000.0,52275000.0
EMP-0768,2025-12,52856000.0,52480000.0
EMP-0769,2025-01,58391000.0,58311000.0
EMP-0769,2025-02,60644000.0,59686000.0
EMP-0769,2025-03,60145000.0,59601000.0
EMP-0769,2025-04,60642000.0,61163000.0
EMP-0769,2025-05,62963000.0,62702000.0
EMP-0769,2025-06,60461000.0,60761000.0
EMP-0769,2025-07,59305000.0,59455000.0
EMP-0769,2025-08,59664000.0,60307000.0
EMP-0769,2025-09,60545000.0,60371000.0
EMP-0769,2025-10,57277000.0,57947000.0
EMP-0769,2025-11,56711000.0,57378000.0
EMP-0769,2025-12,58091000.0,57473000.0
EMP-0770,2025-01,65620000.0,65916000.0
EMP-0770,2025-02,68302000.0,68209000.0
EMP-0770,2025-03,68185000.0,67866000.0
EMP-0770,2025-04,67000000.0,68069000.0
EMP-0770,2025-05,66034000.0,66179000.0
EMP-0770,2025-06,69239000.0,68364000.0
EMP-0770,2025-07,69211000.0,69496000.0
EMP-0770,2025-08,67811000.0,67868000.0
EMP-0770,2025-09,67646000.0,67064000.0
EMP-0770,2025-10,69320000.0,69910000.0
EMP-0770,2025-11,70054000.0,70425000.0
EMP-0770,2025-12,74684000.0,73509000.0
EMP-0771,2025-01,66457000.0,66697000.0
EMP-0771,2025-02,67025000.0,66555000.0
EMP-0771,2025-03,68855000.0,68949000.0
EMP-0771,2025-04,68989000.0,68450000.0
EMP-0771,2025-05,72657000.0,73000000.0
EMP-0771,2025-06,69849000.0,70303000.0
EMP-0771,2025-07,68577000.0,68252000.0
EMP-0771,2025-08,66324000.0,65933000.0
EMP-0771,2025-09,67603000.0,67476000.0
EMP-0771,2025-10,67912000.0,68152000.0
EMP-0771,2025-11,67318000.0,67017000.0
EMP-0771,2025-12,66721000.0,66643000.0
EMP-0772,2025-01,83231000.0,81978000.0
EMP-0772,2025-02,80743000.0,80872000.0
EMP-0772,2025-03,82020000.0,81487000.0
EMP-0772,2025-04,81220000.0,81431000.0
EMP-0772,2025-05,81995000.0,82366000.0
EMP-0772,2025-06,81894000.0,82572000.0
EMP-0772,2025-07,80234000.0,80125000.0
EMP-0772,2025-08,80109000.0,79611000.0
EMP-0772,2025-09,82615000.0,83827000.0
EMP-0772,2025-10,79875000.0,80709000.0
EMP-0772,2025-11,80024000.0,79923000.0
EMP-0772,2025-12,80723000.0,81565000.0
EMP-0773,2025-01,22110000.0,22250000.0
EMP-0773,2025-02,22760000.0,23145000.0
EMP-0773,2025-03,21832000.0,21984000.0
EMP-0773,2025-04,21970000.0,22048000.0
EMP-0773,2025-05,22475000.0,22390000.0
EMP-0773,2025-06,22932000.0,23000000.0
EMP-0773,2025-07,22059000.0,21880000.0
EMP-0773,2025-08,21577000.0,21787000.0
EMP-0773,2025-09,21899000.0,21736000.0
EMP-0773,2025-10,22110000.0,22245000.0
EMP-0773,2025-11,21649000.0,21617000.0
EMP-0773,2025-12,21025000.0,21176000.0
EMP-0774,2025-01,56786000.0,57250000.0
EMP-0774,2025-02,58256000.0,58578000.0
EMP-0774,2025-03,56445000.0,56416000.0
EMP-0774,2025-04,54992000.0,55329000.0
EMP-0774,2025-05,57297000.0,56649000.0
EMP-0774,2025-06,56891000.0,57702000.0
EMP-0774,2025-07,55045000.0,55583000.0
EMP-0774,2025-08,55702000.0,55072000.0
EMP-0774,2025-09,55212000.0,56008000.0
EMP-0774,2025-10,51469000.0,50488000.0
EMP-0774,2025-11,53526000.0,53867000.0
EMP-0774,2025-12,50630000.0,50178000.0
EMP-0775,2025-01,64106000.0,64131000.0
EMP-0775,2025-02,64136000.0,64449000.0
EMP-0775,2025-03,63908000.0,64655000.0
EMP-0775,2025-04,63084000.0,63126000.0
EMP-0775,2025-05,65278000.0,65063000.0
EMP-0775,2025-06,63718000.0,63032000.0
EMP-0775,2025-07,63227000.0,63342000.0
EMP-0775,2025-08,64829000.0,64000000.0
EMP-0775,2025-09,66782000.0,67281000.0
EMP-0775,2025-10,68171000.0,68314000.0
EMP-0775,2025-11,65675000.0,65977000.0
EMP-0775,2025-12,65082000.0,65759000.0
EMP-0776,2025-01,73691000.0,74133000.0
EMP-0776,2025-02,73774000.0,74719000.0
EMP-0776,2025-03,74215000.0,73780000.0
EMP-0776,2025-04,70901000.0,70966000.0
EMP-0776,2025-05,71391000.0,70747000.0
EMP-0776,2025-06,70866000.0,69931000.0
EMP-0776,2025-07,70290000.0,69889000.0
EMP-0776,2025-08,68234000.0,68191000.0
EMP-0776,2025-09,66787000.0,67191000.0
EMP-0776,2025-10,68075000.0,68027000.0
EMP-0776,2025-11,66974000.0,67417000.0
EMP-0776,2025-12,67983000.0,69389000.0
EMP-0777,2025-01,32967000.0,32632000.0
EMP-0777,2025-02,33877000.0,34065000.0
EMP-0777,2025-03,34953000.0,34653000.0
EMP-0777,2025-04,33812000.0,34131000.0
EMP-0777,2025-05,33680000.0,33916000.0
EMP-0777,2025-06,33218000.0,32697000.0
EMP-0777,2025-07,31969000.0,31789000.0
EMP-0777,2025-08,31448000.0,32202000.0
EMP-0777,2025-09,31916000.0,31464000.0
EMP-0777,2025-10,32032000.0,31611000.0
EMP-0777,2025-11,33064000.0,33262000.0
EMP-0777,2025-12,31535000.0,31530000.0
EMP-0778,2025-01,46565000.0,45955000.0
EMP-0778,2025-02,45694000.0,46028000.0
EMP-0778,2025-03,45953000.0,46355000.0
EMP-0778,2025-04,45151000.0,44410000.0
EMP-0778,2025-05,45707000.0,46664000.0
EMP-0778,2025-06,44383000.0,44831000.0
EMP-0778,2025-07,44941000.0,45090000.0
EMP-0778,2025-08,45900000.0,45506000.0
EMP-0778,2025-09,46475000.0,46164000.0
EMP-0778,2025-10,43841000.0,43378000.0
EMP-0778,2025-11,44128000.0,43486000.0
EMP-0778,2025-12,43769000.0,43870000.0
EMP-0779,2025-01,65661000.0,65534000.0
EMP-0779,2025-02,61835000.0,62404000.0
EMP-0779,2025-03,68232000.0,68627000.0
EMP-0779,2025-04,64814000.0,65135000.0
EMP-0779,2025-05,65324000.0,65378000.0
EMP-0779,2025-06,66522000.0,65977000.0
EMP-0779,2025-07,67498000.0,67965000.0
EMP-0779,2025-08,67692000.0,67868000.0
EMP-0779,2025-09,66001000.0,65909000.0
EMP-0779,2025-10,66585000.0,66310000.0
EMP-0779,2025-11,65181000.0,65060000.0
EMP-0779,2025-12,62647000.0,62024000.0
EMP-0780,2025-01,61277000.0,62060000.0
EMP-0780,2025-02,61887000.0,60826000.0
EMP-0780,2025-03,61137000.0,61234000.0
EMP-0780,2025-04,63292000.0,63330000.0
EMP-0780,2025-05,63018000.0,63287000.0
EMP-0780,2025-06,64844000.0,64532000.0
EMP-0780,2025-07,62221000.0,62357000.0
EMP-0780,2025-08,61094000.0,61805000.0
EMP-0780,2025-09,61601000.0,61226000.0
EMP-0780,2025-10,60945000.0,61655000.0
EMP-0780,2025-11,61072000.0,61007000.0
EMP-0780,2025-12,59363000.0,59661000.0
EMP-0781,2025-01,64628000.0,63789000.0
EMP-0781,2025-02,64464000.0,65130000.0
EMP-0781,2025-03,62865000.0,64186000.0
EMP-0781,2025-04,64037000.0,63430000.0
EMP-0781,2025-05,66447000.0,66296000.0
EMP-0781,2025-06,62260000.0,62948000.0
EMP-0781,2025-07,61782000.0,61136000.0
EMP-0781,2025-08,62450000.0,62967000.0
EMP-0781,2025-09,62781000.0,62087000.0
EMP-0781,2025-10,63976000.0,63544000.0
EMP-0781,2025-11,62527000.0,62919000.0
EMP-0781,2025-12,61216000.0,62001000.0
EMP-0782,2025-01,29365000.0,29614000.0
EMP-0782,2025-02,28613000.0,28710000.0
EMP-0782,2025-03,30100000.0,29858000.0
EMP-0782,2025-04,30199000.0,30217000.0
EMP-0782,2025-05,29527000.0,29467000.0
EMP-0782,2025-06,29985000.0,30145000.0
EMP-0782,2025-07,28832000.0,28842000.0
EMP-0782,2025-08,29173000.0,29032000.0
EMP-0782,2025-09,28633000.0,28834000.0
EMP-0782,2025-10,29694000.0,29622000.0
EMP-0782,2025-11,29678000.0,29479000.0
EMP-0782,2025-12,30070000.0,30075000.0
EMP-0783,2025-01,103993000.0,103206000.0
EMP-0783,2025-02,105243000.0,104489000.0
EMP-0783,2025-03,108169000.0,109450000.0
EMP-0783,2025-04,106240000.0,104954000.0
EMP-0783,2025-05,111436000.0,113193000.0
EMP-0783,2025-06,109166000.0,110488000.0
EMP-0783,2025-07,115195000.0,113732000.0
EMP-0783,2025-08,113900000.0,114165000.0
EMP-0783,2025-09,116305000.0,116703000.0
EMP-0783,2025-10,116135000.0,116289000.0
EMP-0783,2025-11,111739000.0,111606000.0
EMP-0783,2025-12,109360000.0,108929000.0
EMP-0784,2025-01,247936000.0,246023000.0
EMP-0784,2025-02,253818000.0,252658000.0
EMP-0784,2025-03,243651000.0,246684000.0
EMP-0784,2025-04,244283000.0,248144000.0
EMP-0784,2025-05,239198000.0,234442000.0
EMP-0784,2025-06,232186000.0,232271000.0
EMP-0784,2025-07,241590000.0,241749000.0
EMP-0784,2025-08,230491000.0,231097000.0
EMP-0784,2025-09,227271000.0,226500000.0
EMP-0784,2025-10,223984000.0,225501000.0
EMP-0784,2025-11,223352000.0,225912000.0
EMP-0784,2025-12,219706000.0,221500000.0
EMP-0785,2025-01,120600000.0,117806000.0
EMP-0785,2025-02,119527000.0,119490000.0
EMP-0785,2025-03,124579000.0,124097000.0
EMP-0785,2025-04,121743000.0,121313000.0
EMP-0785,2025-05,121999000.0,122215000.0
EMP-0785,2025-06,122550000.0,120786000.0
EMP-0785,2025-07,126306000.0,128787000.0
EMP-0785,2025-08,122081000.0,124957000.0
EMP-0785,2025-09,125821000.0,126516000.0
EMP-0785,2025-10,129591000.0,129159000.0
EMP-0785,2025-11,122413000.0,123654000.0
EMP-0785,2025-12,125880000.0,125173000.0
EMP-0786,2025-01,208150000.0,211065000.0
EMP-0786,2025-02,209843000.0,214270000.0
EMP-0786,2025-03,222380000.0,222327000.0
EMP-0786,2025-04,215742000.0,217478000.0
EMP-0786,2025-05,221028000.0,223674000.0
EMP-0786,2025-06,219486000.0,218669000.0
EMP-0786,2025-07,219021000.0,218374000.0
EMP-0786,2025-08,225583000.0,224865000.0
EMP-0786,2025-09,231828000.0,233358000.0
EMP-0786,2025-10,223857000.0,223449000.0
EMP-0786,2025-11,225462000.0,224699000.0
EMP-0786,2025-12,230568000.0,235236000.0
EMP-0787,2025-01,111672000.0,111693000.0
EMP-0787,2025-02,113763000.0,113340000.0
EMP-0787,2025-03,109179000.0,110664000.0
EMP-0787,2025-04,108649000.0,108220000.0
EMP-0787,2025-05,109054000.0,109519000.0
EMP-0787,2025-06,113020000.0,113080000.0
EMP-0787,2025-07,108876000.0,109035000.0
EMP-0787,2025-08,109181000.0,106582000.0
EMP-0787,2025-09,114362000.0,114867000.0
EMP-0787,2025-10,120657000.0,121675000.0
EMP-0787,2025-11,120724000.0,121744000.0
EMP-0787,2025-12,115926000.0,118246000.0
EMP-0788,2025-01,273994000.0,271651000.0
EMP-0788,2025-02,262784000.0,260312000.0
EMP-0788,2025-03,267495000.0,269651000.0
EMP-0788,2025-04,265358000.0,263509000.0
EMP-0788,2025-05,269721000.0,273610000.0
EMP-0788,2025-06,272885000.0,274812000.0
EMP-0788,2025-07,269150000.0,270924000.0
EMP-0788,2025-08,263660000.0,264266000.0
EMP-0788,2025-09,262977000.0,262646000.0
EMP-0788,2025-10,258948000.0,260854000.0
EMP-0788,2025-11,263053000.0,265244000.0
EMP-0788,2025-12,250149000.0,251518000.0
EMP-0789,2025-11,145064000.0,144922000.0
EMP-0789,2025-12,142806000.0,140383000.0
EMP-0790,2025-01,102331000.0,101946000.0
EMP-0790,2025-02,101449000.0,101225000.0
EMP-0790,2025-03,101078000.0,101722000.0
EMP-0790,2025-04,99597000.0,101336000.0
EMP-0790,2025-05,95446000.0,94176000.0
EMP-0790,2025-06,95902000.0,95458000.0
EMP-0790,2025-07,94194000.0,93625000.0
EMP-0790,2025-08,93505000.0,92710000.0
EMP-0790,2025-09,95616000.0,96107000.0
EMP-0790,2025-10,97482000.0,98132000.0
EMP-0790,2025-11,99749000.0,99695000.0
EMP-0790,2025-12,99760000.0,100472000.0
EMP-0791,2025-01,184198000.0,189255000.0
EMP-0791,2025-02,185200000.0,186319000.0
EMP-0791,2025-03,182374000.0,178908000.0
EMP-0791,2025-04,184621000.0,185487000.0
EMP-0791,2025-05,183512000.0,184435000.0
EMP-0791,2025-06,186995000.0,185492000.0
EMP-0791,2025-07,186268000.0,186744000.0
EMP-0791,2025-08,190913000.0,192124000.0
EMP-0791,2025-09,183080000.0,183232000.0
EMP-0791,2025-10,190521000.0,192974000.0
EMP-0791,2025-11,190790000.0,191445000.0
EMP-0791,2025-12,190867000.0,190874000.0
EMP-0792,2025-01,242554000.0,239122000.0
EMP-0792,2025-02,243028000.0,239547000.0
EMP-0792,2025-03,243174000.0,240464000.0
EMP-0792,2025-04,246996000.0,248713000.0
EMP-0792,2025-05,242164000.0,241153000.0
EMP-0792,2025-06,240667000.0,238162000.0
EMP-0792,2025-07,234680000.0,234414000.0
EMP-0792,2025-08,252152000.0,251961000.0
EMP-0792,2025-09,248369000.0,246438000.0
EMP-0792,2025-10,239184000.0,239865000.0
EMP-0792,2025-11,251552000.0,255672000.0
EMP-0792,2025-12,241473000.0,239050000.0
EMP-0793,2025-11,220873000.0,221803000.0
EMP-0793,2025-12,227173000.0,224449000.0
EMP-0794,2025-01,274157000.0,277947000.0
EMP-0794,2025-02,281798000.0,278563000.0
EMP-0794,2025-03,280178000.0,274988000.0
EMP-0794,2025-04,277956000.0,278942000.0
EMP-0794,2025-05,270655000.0,268059000.0
EMP-0794,2025-06,286116000.0,292172000.0
EMP-0794,2025-07,283412000.0,279921000.0
EMP-0794,2025-08,282636000.0,278272000.0
EMP-0794,2025-09,292787000.0,293335000.0
EMP-0794,2025-10,293282000.0,286708000.0
EMP-0794,2025-11,287011000.0,282636000.0
EMP-0794,2025-12,277698000.0,274890000.0
EMP-0795,2025-01,266774000.0,263907000.0
EMP-0795,2025-02,268341000.0,266504000.0
EMP-0795,2025-03,279203000.0,277308000.0
EMP-0795,2025-04,275065000.0,272533000.0
EMP-0795,2025-05,272690000.0,275064000.0
EMP-0795,2025-06,271074000.0,270754000.0
EMP-0795,2025-07,269828000.0,269859000.0
EMP-0795,2025-08,271103000.0,270958000.0
EMP-0795,2025-09,270050000.0,269797000.0
EMP-0795,2025-10,261994000.0,262267000.0
EMP-0795,2025-11,276876000.0,278303000.0
EMP-0795,2025-12,269571000.0,272545000.0
EMP-0796,2025-01,281063000.0,283868000.0
EMP-0796,2025-02,278370000.0,285439000.0
EMP-0796,2025-03,269315000.0,267146000.0
EMP-0796,2025-04,273716000.0,271842000.0
EMP-0796,2025-05,281204000.0,283392000.0
EMP-0796,2025-06,274252000.0,271789000.0
EMP-0796,2025-07,269289000.0,269371000.0
EMP-0796,2025-08,268768000.0,274935000.0
EMP-0796,2025-09,261692000.0,266343000.0
EMP-0796,2025-10,260146000.0,257809000.0
EMP-0796,2025-11,270577000.0,267022000.0
EMP-0796,2025-12,265171000.0,259740000.0
EMP-0797,2025-01,137364000.0,137401000.0
EMP-0797,2025-02,141629000.0,141036000.0
EMP-0797,2025-03,142021000.0,141885000.0
EMP-0797,2025-04,137588000.0,137175000.0
EMP-0797,2025-05,140677000.0,140179000.0
EMP-0797,2025-06,143871000.0,143215000.0
EMP-0797,2025-07,146796000.0,146876000.0
EMP-0797,2025-08,143294000.0,144993000.0
EMP-0797,2025-09,146197000.0,142680000.0
EMP-0797,2025-10,143184000.0,142687000.0
EMP-0797,2025-11,144721000.0,143181000.0
EMP-0797,2025-12,144850000.0,145595000.0
EMP-0798,2025-01,210149000.0,209246000.0
EMP-0798,2025-02,199093000.0,201384000.0
EMP-0798,2025-03,207066000.0,209134000.0
EMP-0798,2025-04,202722000.0,200977000.0
EMP-0798,2025-05,200882000.0,201443000.0
EMP-0798,2025-06,197375000.0,199614000.0
EMP-0798,2025-07,198368000.0,197719000.0
EMP-0798,2025-08,201795000.0,201741000.0
EMP-0798,2025-09,199841000.0,198535000.0
EMP-0798,2025-10,200178000.0,199700000.0
EMP-0798,2025-11,195269000.0,195870000.0
EMP-0798,2025-12,189124000.0,190235000.0
EMP-0799,2025-01,209276000.0,210849000.0
EMP-0799,2025-02,215054000.0,214883000.0
EMP-0799,2025-03,215879000.0,214092000.0
EMP-0799,2025-04,217444000.0,216606000.0
EMP-0799,2025-05,224182000.0,226858000.0
EMP-0799,2025-06,214916000.0,217978000.0
EMP-0799,2025-07,220552000.0,220244000.0
EMP-0799,2025-08,221627000.0,222228000.0
EMP-0799,2025-09,208462000.0,208653000.0
EMP-0799,2025-10,218480000.0,218606000.0
EMP-0799,2025-11,213486000.0,208599000.0
EMP-0799,2025-12,219724000.0,217075000.0
EMP-0800,2025-01,190465000.0,191830000.0
EMP-0800,2025-02,187724000.0,188069000.0
EMP-0800,2025-03,188074000.0,189976000.0
EMP-0800,2025-04,189152000.0,188899000.0
EMP-0800,2025-05,187304000.0,185030000.0
EMP-0800,2025-06,187680000.0,187431000.0
EMP-0800,2025-07,186234000.0,188096000.0
EMP-0800,2025-08,180091000.0,180574000.0
EMP-0800,2025-09,186477000.0,183402000.0
EMP-0800,2025-10,184800000.0,183001000.0
EMP-0800,2025-11,188762000.0,187518000.0
EMP-0800,2025-12,192498000.0,189682000.0
EMP-0801,2025-01,222036000.0,221076000.0
EMP-0801,2025-02,226232000.0,228255000.0
EMP-0801,2025-03,225528000.0,223220000.0
EMP-0801,2025-04,221595000.0,223409000.0
EMP-0801,2025-05,237694000.0,238843000.0
EMP-0801,2025-06,243238000.0,242016000.0
EMP-0801,2025-07,232660000.0,233436000.0
EMP-0801,2025-08,241272000.0,240176000.0
EMP-0801,2025-09,234476000.0,235831000.0
EMP-0801,2025-10,239104000.0,244301000.0
EMP-0801,2025-11,223065000.0,227531000.0
EMP-0801,2025-12,232501000.0,227318000.0
EMP-0802,2025-01,228971000.0,228160000.0
EMP-0802,2025-02,228744000.0,227546000.0
EMP-0802,2025-03,227315000.0,228756000.0
EMP-0802,2025-04,227634000.0,229900000.0
EMP-0802,2025-05,226591000.0,228241000.0
EMP-0802,2025-06,233131000.0,234106000.0
EMP-0802,2025-07,237894000.0,235547000.0
EMP-0802,2025-08,230067000.0,233134000.0
EMP-0802,2025-09,234563000.0,233387000.0
EMP-0802,2025-10,248758000.0,245127000.0
EMP-0802,2025-11,249017000.0,244687000.0
EMP-0802,2025-12,263606000.0,262864000.0
EMP-0803,2025-01,195013000.0,197038000.0
EMP-0803,2025-02,186415000.0,184512000.0
EMP-0803,2025-03,185249000.0,186453000.0
EMP-0803,2025-04,182791000.0,181491000.0
EMP-0803,2025-05,187715000.0,186623000.0
EMP-0803,2025-06,185766000.0,182963000.0
EMP-0803,2025-07,193244000.0,194806000.0
EMP-0803,2025-08,193941000.0,192847000.0
EMP-0803,2025-09,189070000.0,189592000.0
EMP-0803,2025-10,181732000.0,181621000.0
EMP-0803,2025-11,193704000.0,193278000.0
EMP-0803,2025-12,186031000.0,186116000.0
EMP-0804,2025-01,296244000.0,297936000.0
EMP-0804,2025-02,302951000.0,305832000.0
EMP-0804,2025-03,294355000.0,291802000.0
EMP-0804,2025-04,299766000.0,297027000.0
EMP-0804,2025-05,295900000.0,302097000.0
EMP-0804,2025-06,296807000.0,296517000.0
EMP-0804,2025-07,301474000.0,303032000.0
EMP-0804,2025-08,307283000.0,304603000.0
EMP-0804,2025-09,306685000.0,303374000.0
EMP-0804,2025-10,300836000.0,298668000.0
EMP-0804,2025-11,302031000.0,300848000.0
EMP-0804,2025-12,312105000.0,312627000.0
EMP-0805,2025-01,99610000.0,101779000.0
EMP-0805,2025-02,96893000.0,97364000.0
EMP-0805,2025-03,97758000.0,96835000.0
EMP-0805,2025-04,98047000.0,97762000.0
EMP-0805,2025-05,99955000.0,99128000.0
EMP-0805,2025-06,95807000.0,93992000.0
EMP-0805,2025-07,98653000.0,98611000.0
EMP-0805,2025-08,99919000.0,98674000.0
EMP-0805,2025-09,98861000.0,99566000.0
EMP-0805,2025-10,102192000.0,101898000.0
EMP-0805,2025-11,97426000.0,97609000.0
EMP-0805,2025-12,96698000.0,96232000.0
EMP-0806,2025-01,299578000.0,301794000.0
EMP-0806,2025-02,292679000.0,297089000.0
EMP-0806,2025-03,304238000.0,301138000.0
EMP-0806,2025-04,310935000.0,311115000.0
EMP-0806,2025-05,306224000.0,309983000.0
EMP-0806,2025-06,308896000.0,315053000.0
EMP-0806,2025-07,304442000.0,306935000.0
EMP-0806,2025-08,165108000.0,165321000.0
EMP-0806,2025-09,162627000.0,163369000.0
EMP-0806,2025-10,174530000.0,173107000.0
EMP-0806,2025-11,164738000.0,162927000.0
EMP-0806,2025-12,162955000.0,162751000.0
EMP-0807,2025-01,206802000.0,206899000.0
EMP-0807,2025-02,189619000.0,189180000.0
EMP-0807,2025-03,198190000.0,198596000.0
EMP-0807,2025-04,187712000.0,187547000.0
EMP-0807,2025-05,179045000.0,181368000.0
EMP-0807,2025-06,186673000.0,187890000.0
EMP-0807,2025-07,186244000.0,183192000.0
EMP-0807,2025-08,182627000.0,181776000.0
EMP-0807,2025-09,185808000.0,185457000.0
EMP-0807,2025-10,181617000.0,184454000.0
EMP-0807,2025-11,176694000.0,175845000.0
EMP-0807,2025-12,176721000.0,178102000.0
EMP-0808,2025-01,105244000.0,103651000.0
EMP-0808,2025-02,102766000.0,102328000.0
EMP-0808,2025-03,102198000.0,102940000.0
EMP-0808,2025-04,105664000.0,106485000.0
EMP-0808,2025-05,101737000.0,103314000.0
EMP-0808,2025-06,101470000.0,102101000.0
EMP-0808,2025-07,107713000.0,108652000.0
EMP-0808,2025-08,104108000.0,103773000.0
EMP-0808,2025-09,105336000.0,105576000.0
EMP-0808,2025-10,106283000.0,106905000.0
EMP-0808,2025-11,109374000.0,110526000.0
EMP-0808,2025-12,107865000.0,107443000.0
EMP-0809,2025-01,196543000.0,196646000.0
EMP-0809,2025-02,197826000.0,198459000.0
EMP-0809,2025-03,193813000.0,195613000.0
EMP-0809,2025-04,195012000.0,195838000.0
EMP-0809,2025-05,189574000.0,187598000.0
EMP-0809,2025-06,192702000.0,193846000.0
EMP-0809,2025-07,195147000.0,198820000.0
EMP-0809,2025-08,198560000.0,195995000.0
EMP-0809,2025-09,197372000.0,201246000.0
EMP-0809,2025-10,200651000.0,199858000.0
EMP-0809,2025-11,188925000.0,187466000.0
EMP-0809,2025-12,190278000.0,189337000.0
EMP-0810,2025-01,114389000.0,114304000.0
EMP-0810,2025-02,114681000.0,114655000.0
EMP-0810,2025-03,107352000.0,107463000.0
EMP-0810,2025-04,116246000.0,114193000.0
EMP-0810,2025-05,113141000.0,113768000.0
EMP-0810,2025-06,107791000.0,109430000.0
EMP-0810,2025-07,106320000.0,104617000.0
EMP-0810,2025-08,107398000.0,107629000.0
EMP-0810,2025-09,110139000.0,108914000.0
EMP-0810,2025-10,106780000.0,105527000.0
EMP-0810,2025-11,108686000.0,109683000.0
EMP-0810,2025-12,107902000.0,110047000.0
EMP-0811,2025-11,297545000.0,297450000.0
EMP-0811,2025-12,297261000.0,299687000.0
EMP-0812,2025-01,234343000.0,228605000.0
EMP-0812,2025-02,236481000.0,234058000.0
EMP-0812,2025-03,226444000.0,223448000.0
EMP-0812,2025-04,229427000.0,232041000.0
EMP-0812,2025-05,225012000.0,227782000.0
EMP-0812,2025-06,241916000.0,244378000.0
EMP-0812,2025-07,231165000.0,232185000.0
EMP-0812,2025-08,242454000.0,239202000.0
EMP-0812,2025-09,253297000.0,250797000.0
EMP-0812,2025-10,256891000.0,263288000.0
EMP-0812,2025-11,253550000.0,250211000.0
EMP-0812,2025-12,249365000.0,246229000.0
EMP-0813,2025-01,177795000.0,177523000.0
EMP-0813,2025-02,170853000.0,172831000.0
EMP-0813,2025-03,168329000.0,171042000.0
EMP-0813,2025-04,179614000.0,180421000.0
EMP-0813,2025-05,174107000.0,174618000.0
EMP-0813,2025-06,170317000.0,170272000.0
EMP-0813,2025-07,170333000.0,169778000.0
EMP-0813,2025-08,169596000.0,170305000.0
