employer_id,periode,jumlah_keluar
EMP-0791,2025-09,6
EMP-0791,2025-10,5
EMP-0791,2025-11,9
EMP-0791,2025-12,4
EMP-0792,2025-01,5
EMP-0792,2025-02,9
EMP-0792,2025-03,6
EMP-0792,2025-04,3
EMP-0792,2025-05,7
EMP-0792,2025-06,7
EMP-0792,2025-07,7
EMP-0792,2025-08,7
EMP-0792,2025-09,5
EMP-0792,2025-10,6
EMP-0792,2025-11,5
EMP-0792,2025-12,6
EMP-0793,2025-11,6
EMP-0793,2025-12,9
EMP-0794,2025-01,11
EMP-0794,2025-02,9
EMP-0794,2025-03,7
EMP-0794,2025-04,8
EMP-0794,2025-05,9
EMP-0794,2025-06,7
EMP-0794,2025-07,13
EMP-0794,2025-08,7
EMP-0794,2025-09,8
EMP-0794,2025-10,6
EMP-0794,2025-11,10
EMP-0794,2025-12,3
EMP-0795,2025-01,9
EMP-0795,2025-02,10
EMP-0795,2025-03,9
EMP-0795,2025-04,9
EMP-0795,2025-05,15
EMP-0795,2025-06,4
EMP-0795,2025-07,6
EMP-0795,2025-08,5
EMP-0795,2025-09,7
EMP-0795,2025-10,6
EMP-0795,2025-11,7
EMP-0795,2025-12,6
EMP-0796,2025-01,12
EMP-0796,2025-02,5
EMP-0796,2025-03,7
EMP-0796,2025-04,11
EMP-0796,2025-05,12
EMP-0796,2025-06,7
EMP-0796,2025-07,8
EMP-0796,2025-08,10
EMP-0796,2025-09,5
EMP-0796,2025-10,7
EMP-0796,2025-11,10
EMP-0796,2025-12,6
EMP-0797,2025-01,4
EMP-0797,2025-02,2
EMP-0797,2025-03,3
EMP-0797,2025-04,6
EMP-0797,2025-05,5
EMP-0797,2025-06,5
EMP-0797,2025-07,3
EMP-0797,2025-08,5
EMP-0797,2025-09,2
EMP-0797,2025-10,3
EMP-0797,2025-11,9
EMP-0797,2025-12,5
EMP-0798,2025-01,2
EMP-0798,2025-02,1
EMP-0798,2025-03,9
EMP-0798,2025-04,7
EMP-0798,2025-05,12
EMP-0798,2025-06,5
EMP-0798,2025-07,6
EMP-0798,2025-08,9
EMP-0798,2025-09,6
EMP-0798,2025-10,5
EMP-0798,2025-11,9
EMP-0798,2025-12,5
EMP-0799,2025-01,3
EMP-0799,2025-02,8
EMP-0799,2025-03,4
EMP-0799,2025-04,12
EMP-0799,2025-05,3
EMP-0799,2025-06,7
EMP-0799,2025-07,6
EMP-0799,2025-08,8
EMP-0799,2025-09,4
EMP-0799,2025-10,4
EMP-0799,2025-11,10
EMP-0799,2025-12,4
EMP-0800,2025-01,6
EMP-0800,2025-02,7
EMP-0800,2025-03,6
EMP-0800,2025-04,5
EMP-0800,2025-05,10
EMP-0800,2025-06,5
EMP-0800,2025-07,5
EMP-0800,2025-08,2
EMP-0800,2025-09,6
EMP-0800,2025-10,7
EMP-0800,2025-11,7
EMP-0800,2025-12,7
EMP-0801,2025-01,4
EMP-0801,2025-02,4
EMP-0801,2025-03,4
EMP-0801,2025-04,13
EMP-0801,2025-05,4
EMP-0801,2025-06,7
EMP-0801,2025-07,4
EMP-0801,2025-08,3
EMP-0801,2025-09,2
EMP-0801,2025-10,8
EMP-0801,2025-11,7
EMP-0801,2025-12,8
EMP-0802,2025-01,8
EMP-0802,2025-02,7
EMP-0802,2025-03,9
EMP-0802,2025-04,5
EMP-0802,2025-05,9
EMP-0802,2025-06,6
EMP-0802,2025-07,4
EMP-0802,2025-08,16
EMP-0802,2025-09,8
EMP-0802,2025-10,8
EMP-0802,2025-11,7
EMP-0802,2025-12,9
EMP-0803,2025-01,4
EMP-0803,2025-02,3
EMP-0803,2025-03,9
EMP-0803,2025-04,6
EMP-0803,2025-05,6
EMP-0803,2025-06,5
EMP-0803,2025-07,4
EMP-0803,2025-08,13
EMP-0803,2025-09,5
EMP-0803,2025-10,2
EMP-0803,2025-11,7
EMP-0803,2025-12,7
EMP-0804,2025-01,16
EMP-0804,2025-02,12
EMP-0804,2025-03,6
EMP-0804,2025-04,8
EMP-0804,2025-05,10
EMP-0804,2025-06,7
EMP-0804,2025-07,9
EMP-0804,2025-08,10
EMP-0804,2025-09,8
EMP-0804,2025-10,10
EMP-0804,2025-11,8
EMP-0804,2025-12,10
EMP-0805,2025-01,3
EMP-0805,2025-02,0
EMP-0805,2025-03,1
EMP-0805,2025-04,2
EMP-0805,2025-05,3
EMP-0805,2025-06,2
EMP-0805,2025-07,3
EMP-0805,2025-08,4
EMP-0805,2025-09,2
EMP-0805,2025-10,2
EMP-0805,2025-11,5
EMP-0805,2025-12,1
EMP-0806,2025-01,6
EMP-0806,2025-02,7
EMP-0806,2025-03,10
EMP-0806,2025-04,10
EMP-0806,2025-05,3
EMP-0806,2025-06,7
EMP-0806,2025-07,9
EMP-0806,2025-08,1
EMP-0806,2025-09,9
EMP-0806,2025-10,11
EMP-0806,2025-11,12
EMP-0806,2025-12,10
EMP-0807,2025-01,7
EMP-0807,2025-02,9
EMP-0807,2025-03,12
EMP-0807,2025-04,7
EMP-0807,2025-05,8
EMP-0807,2025-06,3
EMP-0807,2025-07,8
EMP-0807,2025-08,7
EMP-0807,2025-09,9
EMP-0807,2025-10,4
EMP-0807,2025-11,5
EMP-0807,2025-12,6
EMP-0808,2025-01,1
EMP-0808,2025-02,2
EMP-0808,2025-03,0
EMP-0808,2025-04,9
EMP-0808,2025-05,2
EMP-0808,2025-06,6
EMP-0808,2025-07,0
EMP-0808,2025-08,4
EMP-0808,2025-09,7
EMP-0808,2025-10,4
EMP-0808,2025-11,6
EMP-0808,2025-12,3
EMP-0809,2025-01,10
EMP-0809,2025-02,6
EMP-0809,2025-03,5
EMP-0809,2025-04,8
EMP-0809,2025-05,5
EMP-0809,2025-06,3
EMP-0809,2025-07,6
EMP-0809,2025-08,5
EMP-0809,2025-09,7
EMP-0809,2025-10,11
EMP-0809,2025-11,2
EMP-0809,2025-12,4
EMP-0810,2025-01,4
EMP-0810,2025-02,3
EMP-0810,2025-03,1
EMP-0810,2025-04,4
EMP-0810,2025-05,2
EMP-0810,2025-06,4
EMP-0810,2025-07,6
EMP-0810,2025-08,5
EMP-0810,2025-09,2
EMP-0810,2025-10,6
EMP-0810,2025-11,1
EMP-0810,2025-12,3
EMP-0811,2025-11,10
EMP-0811,2025-12,14
EMP-0812,2025-01,9
EMP-0812,2025-02,9
EMP-0812,2025-03,6
EMP-0812,2025-04,7
EMP-0812,2025-05,4
EMP-0812,2025-06,13
EMP-0812,2025-07,6
EMP-0812,2025-08,6
EMP-0812,2025-09,10
EMP-0812,2025-10,6
EMP-0812,2025-11,8
EMP-0812,2025-12,10
EMP-0813,2025-01,8
EMP-0813,2025-02,4
EMP-0813,2025-03,4
EMP-0813,2025-04,3
EMP-0813,2025-05,6
EMP-0813,2025-06,4
EMP-0813,2025-07,4
EMP-0813,2025-08,6
EMP-0813,2025-09,6
EMP-0813,2025-10,7
EMP-0813,2025-11,3
EMP-0813,2025-12,6
EMP-0814,2025-01,3
EMP-0814,2025-02,3
EMP-0814,2025-03,2
EMP-0814,2025-04,6
EMP-0814,2025-05,5
EMP-0814,2025-06,8
EMP-0814,2025-07,8
EMP-0814,2025-08,7
EMP-0814,2025-09,7
EMP-0814,2025-10,9
EMP-0814,2025-11,6
EMP-0814,2025-12,3
EMP-0815,2025-01,9
EMP-0815,2025-02,11
EMP-0815,2025-03,10
EMP-0815,2025-04,13
EMP-0815,2025-05,9
EMP-0815,2025-06,12
EMP-0815,2025-07,9
EMP-0815,2025-08,8
EMP-0815,2025-09,11
EMP-0815,2025-10,8
EMP-0815,2025-11,9
EMP-0815,2025-12,7
EMP-0816,2025-01,5
EMP-0816,2025-02,5
EMP-0816,2025-03,5
EMP-0816,2025-04,3
EMP-0816,2025-05,3
EMP-0816,2025-06,2
EMP-0816,2025-07,4
EMP-0816,2025-08,1
EMP-0816,2025-09,4
EMP-0816,2025-10,6
EMP-0816,2025-11,7
EMP-0816,2025-12,7
EMP-0817,2025-01,0
EMP-0817,2025-02,0
EMP-0817,2025-03,0
EMP-0817,2025-04,2
EMP-0817,2025-05,0
EMP-0817,2025-06,0
EMP-0817,2025-07,0
EMP-0817,2025-08,1
EMP-0817,2025-09,1
EMP-0817,2025-10,0
EMP-0817,2025-11,0
EMP-0817,2025-12,1
EMP-0818,2025-01,0
EMP-0818,2025-02,0
EMP-0818,2025-03,0
EMP-0818,2025-04,0
EMP-0818,2025-05,0
EMP-0818,2025-06,1
EMP-0818,2025-07,0
EMP-0818,2025-08,0
EMP-0818,2025-09,0
EMP-0818,2025-10,1
EMP-0818,2025-11,0
EMP-0818,2025-12,1
EMP-0819,2025-01,0
EMP-0819,2025-02,1
EMP-0819,2025-03,0
EMP-0819,2025-04,1
EMP-0819,2025-05,0
EMP-0819,2025-06,18
EMP-0819,2025-07,0
EMP-0819,2025-08,0
EMP-0819,2025-09,1
EMP-0819,2025-10,0
EMP-0819,2025-11,1
EMP-0819,2025-12,0
EMP-0820,2025-01,0
EMP-0820,2025-02,0
EMP-0820,2025-03,0
EMP-0820,2025-04,0
EMP-0820,2025-05,3
EMP-0820,2025-06,0
EMP-0820,2025-07,0
EMP-0820,2025-08,22
EMP-0820,2025-09,1
EMP-0820,2025-10,0
EMP-0820,2025-11,1
EMP-0820,2025-12,0
EMP-0821,2025-01,0
EMP-0821,2025-02,1
EMP-0821,2025-03,0
EMP-0821,2025-04,1
EMP-0821,2025-05,2
EMP-0821,2025-06,0
EMP-0821,2025-07,0
EMP-0821,2025-08,0
EMP-0821,2025-09,1
EMP-0821,2025-10,0
EMP-0821,2025-11,0
EMP-0821,2025-12,0
EMP-0822,2025-01,0
EMP-0822,2025-02,0
EMP-0822,2025-03,0
EMP-0822,2025-04,0
EMP-0822,2025-05,0
EMP-0822,2025-06,0
EMP-0822,2025-07,1
EMP-0822,2025-08,0
EMP-0822,2025-09,1
EMP-0822,2025-10,2
EMP-0822,2025-11,1
EMP-0822,2025-12,1
EMP-0823,2025-01,0
EMP-0823,2025-02,1
EMP-0823,2025-03,0
EMP-0823,2025-04,0
EMP-0823,2025-05,0
EMP-0823,2025-06,1
EMP-0823,2025-07,0
EMP-0823,2025-08,1
EMP-0823,2025-09,1
EMP-0823,2025-10,0
EMP-0823,2025-11,0
EMP-0823,2025-12,0
EMP-0824,2025-01,0
EMP-0824,2025-02,1
EMP-0824,2025-03,0
EMP-0824,2025-04,0
EMP-0824,2025-05,1
EMP-0824,2025-06,1
EMP-0824,2025-07,0
EMP-0824,2025-08,0
EMP-0824,2025-09,0
EMP-0824,2025-10,0
EMP-0824,2025-11,0
EMP-0824,2025-12,0
EMP-0825,2025-01,0
EMP-0825,2025-02,1
EMP-0825,2025-03,0
EMP-0825,2025-04,0
EMP-0825,2025-05,0
EMP-0825,2025-06,0
EMP-0825,2025-07,1
EMP-0825,2025-08,0
EMP-0825,2025-09,1
EMP-0825,2025-10,1
EMP-0825,2025-11,0
EMP-0825,2025-12,1
EMP-0826,2025-01,0
EMP-0826,2025-02,2
EMP-0826,2025-03,0
EMP-0826,2025-04,0
EMP-0826,2025-05,1
EMP-0826,2025-06,0
EMP-0826,2025-07,0
EMP-0826,2025-08,1
EMP-0826,2025-09,0
EMP-0826,2025-10,0
EMP-0826,2025-11,0
EMP-0826,2025-12,0
EMP-0827,2025-01,0
EMP-0827,2025-02,0
EMP-0827,2025-03,0
EMP-0827,2025-04,0
EMP-0827,2025-05,0
EMP-0827,2025-06,1
EMP-0827,2025-07,0
EMP-0827,2025-08,0
EMP-0827,2025-09,0
EMP-0827,2025-10,0
EMP-0827,2025-11,1
EMP-0827,2025-12,0
EMP-0828,2025-01,2
EMP-0828,2025-02,0
EMP-0828,2025-03,0
EMP-0828,2025-04,0
EMP-0828,2025-05,1
EMP-0828,2025-06,0
EMP-0828,2025-07,0
EMP-0828,2025-08,0
EMP-0828,2025-09,0
EMP-0828,2025-10,0
EMP-0828,2025-11,0
EMP-0828,2025-12,0
EMP-0829,2025-01,0
EMP-0829,2025-02,0
EMP-0829,2025-03,1
EMP-0829,2025-04,0
EMP-0829,2025-05,1
EMP-0829,2025-06,0
EMP-0829,2025-07,1
EMP-0829,2025-08,1
EMP-0829,2025-09,0
EMP-0829,2025-10,0
EMP-0829,2025-11,0
EMP-0829,2025-12,1
EMP-0830,2025-01,2
EMP-0830,2025-02,1
EMP-0830,2025-03,2
EMP-0830,2025-04,0
EMP-0830,2025-05,0
EMP-0830,2025-06,0
EMP-0830,2025-07,0
EMP-0830,2025-08,1
EMP-0830,2025-09,0
EMP-0830,2025-10,0
EMP-0830,2025-11,1
EMP-0830,2025-12,0
EMP-0831,2025-01,0
EMP-0831,2025-02,0
EMP-0831,2025-03,1
EMP-0831,2025-04,2
EMP-0831,2025-05,0
EMP-0831,2025-06,0
EMP-0831,2025-07,1
EMP-0831,2025-08,0
EMP-0831,2025-09,0
EMP-0831,2025-10,0
EMP-0831,2025-11,0
EMP-0831,2025-12,0
EMP-0832,2025-01,0
EMP-0832,2025-02,0
EMP-0832,2025-03,0
EMP-0832,2025-04,3
EMP-0832,2025-05,1
EMP-0832,2025-06,0
EMP-0832,2025-07,0
EMP-0832,2025-08,1
EMP-0832,2025-09,0
EMP-0832,2025-10,0
EMP-0832,2025-11,0
EMP-0832,2025-12,2
EMP-0833,2025-01,0
EMP-0833,2025-02,0
EMP-0833,2025-03,0
EMP-0833,2025-04,0
EMP-0833,2025-05,0
EMP-0833,2025-06,0
EMP-0833,2025-07,0
EMP-0833,2025-08,2
EMP-0833,2025-09,1
EMP-0833,2025-10,0
EMP-0833,2025-11,1
EMP-0833,2025-12,1
EMP-0834,2025-01,1
EMP-0834,2025-02,1
EMP-0834,2025-03,0
EMP-0834,2025-04,0
EMP-0834,2025-05,1
EMP-0834,2025-06,0
EMP-0834,2025-07,0
EMP-0834,2025-08,0
EMP-0834,2025-09,1
EMP-0834,2025-10,0
EMP-0834,2025-11,0
EMP-0834,2025-12,0
EMP-0835,2025-01,0
EMP-0835,2025-02,0
EMP-0835,2025-03,0
EMP-0835,2025-04,0
EMP-0835,2025-05,0
EMP-0835,2025-06,1
EMP-0835,2025-07,1
EMP-0835,2025-08,1
EMP-0835,2025-09,0
EMP-0835,2025-10,0
EMP-0835,2025-11,0
EMP-0835,2025-12,1
EMP-0836,2025-01,0
EMP-0836,2025-02,0
EMP-0836,2025-03,0
EMP-0836,2025-04,0
EMP-0836,2025-05,0
EMP-0836,2025-06,2
EMP-0836,2025-07,0
EMP-0836,2025-08,0
EMP-0836,2025-09,0
EMP-0836,2025-10,0
EMP-0836,2025-11,0
EMP-0836,2025-12,0
EMP-0837,2025-01,1
EMP-0837,2025-02,0
EMP-0837,2025-03,0
EMP-0837,2025-04,1
EMP-0837,2025-05,0
EMP-0837,2025-06,1
EMP-0837,2025-07,0
EMP-0837,2025-08,1
EMP-0837,2025-09,0
EMP-0837,2025-10,0
EMP-0837,2025-11,0
EMP-0837,2025-12,0
EMP-0838,2025-01,2
EMP-0838,2025-02,1
EMP-0838,2025-03,0
EMP-0838,2025-04,1
EMP-0838,2025-05,0
EMP-0838,2025-06,2
EMP-0838,2025-07,2
EMP-0838,2025-08,0
EMP-0838,2025-09,0
EMP-0838,2025-10,0
EMP-0838,2025-11,2
EMP-0838,2025-12,1
EMP-0839,2025-11,1
EMP-0839,2025-12,0
EMP-0840,2025-01,0
EMP-0840,2025-02,1
EMP-0840,2025-03,2
EMP-0840,2025-04,1
EMP-0840,2025-05,0
EMP-0840,2025-06,1
EMP-0840,2025-07,1
EMP-0840,2025-08,0
EMP-0840,2025-09,1
EMP-0840,2025-10,1
EMP-0840,2025-11,0
EMP-0840,2025-12,0
EMP-0841,2025-01,0
EMP-0841,2025-02,1
EMP-0841,2025-03,0
EMP-0841,2025-04,1
EMP-0841,2025-05,1
EMP-0841,2025-06,1
EMP-0841,2025-07,0
EMP-0841,2025-08,1
EMP-0841,2025-09,2
EMP-0841,2025-10,0
EMP-0841,2025-11,0
EMP-0841,2025-12,0
EMP-0842,2025-01,0
EMP-0842,2025-02,0
EMP-0842,2025-03,2
EMP-0842,2025-04,0
EMP-0842,2025-05,0
EMP-0842,2025-06,0
EMP-0842,2025-07,0
EMP-0842,2025-08,0
EMP-0842,2025-09,1
EMP-0842,2025-10,0
EMP-0842,2025-11,0
EMP-0842,2025-12,1
EMP-0843,2025-01,0
EMP-0843,2025-02,0
EMP-0843,2025-03,0
EMP-0843,2025-04,1
EMP-0843,2025-05,0
EMP-0843,2025-06,1
EMP-0843,2025-07,0
EMP-0843,2025-08,0
EMP-0843,2025-09,3
EMP-0843,2025-10,1
EMP-0843,2025-11,1
EMP-0843,2025-12,0
EMP-0844,2025-01,1
EMP-0844,2025-02,0
EMP-0844,2025-03,0
EMP-0844,2025-04,1
EMP-0844,2025-05,1
EMP-0844,2025-06,1
EMP-0844,2025-07,0
EMP-0844,2025-08,0
EMP-0844,2025-09,1
EMP-0844,2025-10,2
EMP-0844,2025-11,1
EMP-0844,2025-12,0
EMP-0845,2025-01,0
EMP-0845,2025-02,0
EMP-0845,2025-03,0
EMP-0845,2025-04,0
EMP-0845,2025-05,0
EMP-0845,2025-06,0
EMP-0845,2025-07,0
EMP-0845,2025-08,0
EMP-0845,2025-09,0
EMP-0845,2025-10,1
EMP-0845,2025-11,0
EMP-0845,2025-12,0
EMP-0846,2025-01,0
EMP-0846,2025-02,1
EMP-0846,2025-03,0
EMP-0846,2025-04,1
EMP-0846,2025-05,0
EMP-0846,2025-06,0
EMP-0846,2025-07,0
EMP-0846,2025-08,1
EMP-0846,2025-09,0
EMP-0846,2025-10,0
EMP-0846,2025-11,3
EMP-0846,2025-12,1
EMP-0847,2025-01,0
EMP-0847,2025-02,0
EMP-0847,2025-03,0
EMP-0847,2025-04,0
EMP-0847,2025-05,0
EMP-0847,2025-06,1
EMP-0847,2025-07,0
EMP-0847,2025-08,0
EMP-0847,2025-09,1
EMP-0847,2025-10,1
EMP-0847,2025-11,0
EMP-0847,2025-12,0
EMP-0848,2025-01,0
EMP-0848,2025-02,0
EMP-0848,2025-03,1
EMP-0848,2025-04,1
EMP-0848,2025-05,0
EMP-0848,2025-06,0
EMP-0848,2025-07,0
EMP-0848,2025-08,1
EMP-0848,2025-09,0
EMP-0848,2025-10,3
EMP-0848,2025-11,0
EMP-0848,2025-12,0
EMP-0849,2025-01,0
EMP-0849,2025-02,0
EMP-0849,2025-03,1
EMP-0849,2025-04,0
EMP-0849,2025-05,1
EMP-0849,2025-06,1
EMP-0849,2025-07,1
EMP-0849,2025-08,1
EMP-0849,2025-09,0
EMP-0849,2025-10,0
EMP-0849,2025-11,1
EMP-0849,2025-12,1
EMP-0850,2025-01,0
EMP-0850,2025-02,1
EMP-0850,2025-03,1
EMP-0850,2025-04,0
EMP-0850,2025-05,1
EMP-0850,2025-06,0
EMP-0850,2025-07,2
EMP-0850,2025-08,0
EMP-0850,2025-09,0
EMP-0850,2025-10,0
EMP-0850,2025-11,0
EMP-0850,2025-12,1
EMP-0851,2025-01,0
EMP-0851,2025-02,0
EMP-0851,2025-03,1
EMP-0851,2025-04,1
EMP-0851,2025-05,1
EMP-0851,2025-06,1
EMP-0851,2025-07,2
EMP-0851,2025-08,1
EMP-0851,2025-09,0
EMP-0851,2025-10,2
EMP-0851,2025-11,3
EMP-0851,2025-12,0
EMP-0852,2025-01,1
EMP-0852,2025-02,3
EMP-0852,2025-03,1
EMP-0852,2025-04,1
EMP-0852,2025-05,1
EMP-0852,2025-06,0
EMP-0852,2025-07,2
EMP-0852,2025-08,1
EMP-0852,2025-09,2
EMP-0852,2025-10,0
EMP-0852,2025-11,0
EMP-0852,2025-12,0
EMP-0853,2025-01,1
EMP-0853,2025-02,1
EMP-0853,2025-03,3
EMP-0853,2025-04,1
EMP-0853,2025-05,1
EMP-0853,2025-06,1
EMP-0853,2025-07,3
EMP-0853,2025-08,0
EMP-0853,2025-09,1
EMP-0853,2025-10,0
EMP-0853,2025-11,0
EMP-0853,2025-12,0
EMP-0854,2025-01,6
EMP-0854,2025-02,1
EMP-0854,2025-03,1
EMP-0854,2025-04,0
EMP-0854,2025-05,0
EMP-0854,2025-06,1
EMP-0854,2025-07,4
EMP-0854,2025-08,2
EMP-0854,2025-09,1
EMP-0854,2025-10,3
EMP-0854,2025-11,0
EMP-0854,2025-12,0
EMP-0855,2025-01,1
EMP-0855,2025-02,0
EMP-0855,2025-03,1
EMP-0855,2025-04,0
EMP-0855,2025-05,0
EMP-0855,2025-06,1
EMP-0855,2025-07,0
EMP-0855,2025-08,1
EMP-0855,2025-09,1
EMP-0855,2025-10,0
EMP-0855,2025-11,4
EMP-0855,2025-12,1
EMP-0856,2025-01,1
EMP-0856,2025-02,2
EMP-0856,2025-03,0
EMP-0856,2025-04,2
EMP-0856,2025-05,0
EMP-0856,2025-06,3
EMP-0856,2025-07,0
EMP-0856,2025-08,3
EMP-0856,2025-09,1
EMP-0856,2025-10,1
EMP-0856,2025-11,1
EMP-0856,2025-12,2
EMP-0857,2025-01,0
EMP-0857,2025-02,2
EMP-0857,2025-03,0
EMP-0857,2025-04,0
EMP-0857,2025-05,1
EMP-0857,2025-06,3
EMP-0857,2025-07,0
EMP-0857,2025-08,1
EMP-0857,2025-09,1
EMP-0857,2025-10,2
EMP-0857,2025-11,0
EMP-0857,2025-12,1
EMP-0858,2025-01,4
EMP-0858,2025-02,0
EMP-0858,2025-03,2
EMP-0858,2025-04,0
EMP-0858,2025-05,0
EMP-0858,2025-06,1
EMP-0858,2025-07,1
EMP-0858,2025-08,1
EMP-0858,2025-09,1
EMP-0858,2025-10,1
EMP-0858,2025-11,1
EMP-0858,2025-12,0
EMP-0859,2025-01,0
EMP-0859,2025-02,0
EMP-0859,2025-03,0
EMP-0859,2025-04,2
EMP-0859,2025-05,1
EMP-0859,2025-06,0
EMP-0859,2025-07,1
EMP-0859,2025-08,1
EMP-0859,2025-09,0
EMP-0859,2025-10,1
EMP-0859,2025-11,1
EMP-0859,2025-12,0
EMP-0860,2025-01,2
EMP-0860,2025-02,1
EMP-0860,2025-03,1
EMP-0860,2025-04,1
EMP-0860,2025-05,1
EMP-0860,2025-06,0
EMP-0860,2025-07,0
EMP-0860,2025-08,0
EMP-0860,2025-09,1
EMP-0860,2025-10,3
EMP-0860,2025-11,2
EMP-0860,2025-12,2
EMP-0861,2025-01,0
EMP-0861,2025-02,2
EMP-0861,2025-03,1
EMP-0861,2025-04,1
EMP-0861,2025-05,2
EMP-0861,2025-06,2
EMP-0861,2025-07,0
EMP-0861,2025-08,1
EMP-0861,2025-09,3
EMP-0861,2025-10,0
EMP-0861,2025-11,2
EMP-0861,2025-12,1
EMP-0862,2025-11,2
EMP-0862,2025-12,0
EMP-0863,2025-01,1
EMP-0863,2025-02,2
EMP-0863,2025-03,3
EMP-0863,2025-04,5
EMP-0863,2025-05,0
EMP-0863,2025-06,0
EMP-0863,2025-07,2
EMP-0863,2025-08,1
EMP-0863,2025-09,3
EMP-0863,2025-10,4
EMP-0863,2025-11,2
EMP-0863,2025-12,1
EMP-0864,2025-01,2
EMP-0864,2025-02,3
EMP-0864,2025-03,1
EMP-0864,2025-04,4
EMP-0864,2025-05,2
EMP-0864,2025-06,2
EMP-0864,2025-07,4
EMP-0864,2025-08,1
EMP-0864,2025-09,1
EMP-0864,2025-10,0
EMP-0864,2025-11,1
EMP-0864,2025-12,2
EMP-0865,2025-01,2
EMP-0865,2025-02,1
EMP-0865,2025-03,4
EMP-0865,2025-04,1
EMP-0865,2025-05,0
EMP-0865,2025-06,1
EMP-0865,2025-07,1
EMP-0865,2025-08,5
EMP-0865,2025-09,1
EMP-0865,2025-10,3
EMP-0865,2025-11,1
EMP-0865,2025-12,1
EMP-0866,2025-01,0
EMP-0866,2025-02,0
EMP-0866,2025-03,1
EMP-0866,2025-04,1
EMP-0866,2025-05,0
EMP-0866,2025-06,0
EMP-0866,2025-07,1
EMP-0866,2025-08,0
EMP-0866,2025-09,0
EMP-0866,2025-10,1
EMP-0866,2025-11,0
EMP-0866,2025-12,2
EMP-0867,2025-01,3
EMP-0867,2025-02,2
EMP-0867,2025-03,3
EMP-0867,2025-04,1
EMP-0867,2025-05,5
EMP-0867,2025-06,4
EMP-0867,2025-07,3
EMP-0867,2025-08,4
EMP-0867,2025-09,1
EMP-0867,2025-10,4
EMP-0867,2025-11,5
EMP-0867,2025-12,2
EMP-0868,2025-01,0
EMP-0868,2025-02,2
EMP-0868,2025-03,0
EMP-0868,2025-04,3
EMP-0868,2025-05,2
EMP-0868,2025-06,0
EMP-0868,2025-07,3
EMP-0868,2025-08,1
EMP-0868,2025-09,1
EMP-0868,2025-10,2
EMP-0868,2025-11,1
EMP-0868,2025-12,0
EMP-0869,2025-01,0
EMP-0869,2025-02,1
EMP-0869,2025-03,2
EMP-0869,2025-04,0
EMP-0869,2025-05,1
EMP-0869,2025-06,2
EMP-0869,2025-07,0
EMP-0869,2025-08,0
EMP-0869,2025-09,6
EMP-0869,2025-10,2
EMP-0869,2025-11,3
EMP-0869,2025-12,1
EMP-0870,2025-01,0
EMP-0870,2025-02,1
EMP-0870,2025-03,2
EMP-0870,2025-04,0
EMP-0870,2025-05,2
EMP-0870,2025-06,1
EMP-0870,2025-07,0
EMP-0870,2025-08,2
EMP-0870,2025-09,1
EMP-0870,2025-10,1
EMP-0870,2025-11,1
EMP-0870,2025-12,2
EMP-0871,2025-01,3
EMP-0871,2025-02,0
EMP-0871,2025-03,1
EMP-0871,2025-04,0
EMP-0871,2025-05,4
EMP-0871,2025-06,1
EMP-0871,2025-07,3
EMP-0871,2025-08,4
EMP-0871,2025-09,5
EMP-0871,2025-10,6
EMP-0871,2025-11,1
EMP-0871,2025-12,1
EMP-0872,2025-01,3
EMP-0872,2025-02,1
EMP-0872,2025-03,4
EMP-0872,2025-04,3
EMP-0872,2025-05,3
EMP-0872,2025-06,2
EMP-0872,2025-07,3
EMP-0872,2025-08,1
EMP-0872,2025-09,1
EMP-0872,2025-10,1
EMP-0872,2025-11,2
EMP-0872,2025-12,1
EMP-0873,2025-01,0
EMP-0873,2025-02,1
EMP-0873,2025-03,0
EMP-0873,2025-04,0
EMP-0873,2025-05,2
EMP-0873,2025-06,0
EMP-0873,2025-07,1
EMP-0873,2025-08,2
EMP-0873,2025-09,0
EMP-0873,2025-10,1
EMP-0873,2025-11,0
EMP-0873,2025-12,2
EMP-0874,2025-01,1
EMP-0874,2025-02,2
EMP-0874,2025-03,0
EMP-0874,2025-04,2
EMP-0874,2025-05,1
EMP-0874,2025-06,4
EMP-0874,2025-07,0
EMP-0874,2025-08,1
EMP-0874,2025-09,0
EMP-0874,2025-10,0
EMP-0874,2025-11,2
EMP-0874,2025-12,0
EMP-0875,2025-01,1
EMP-0875,2025-02,1
EMP-0875,2025-03,0
EMP-0875,2025-04,0
EMP-0875,2025-05,0
EMP-0875,2025-06,0
EMP-0875,2025-07,2
EMP-0875,2025-08,1
EMP-0875,2025-09,2
EMP-0875,2025-10,1
EMP-0875,2025-11,1
EMP-0875,2025-12,4
EMP-0876,2025-01,2
EMP-0876,2025-02,1
EMP-0876,2025-03,1
EMP-0876,2025-04,1
EMP-0876,2025-05,0
EMP-0876,2025-06,1
EMP-0876,2025-07,5
EMP-0876,2025-08,1
EMP-0876,2025-09,1
EMP-0876,2025-10,1
EMP-0876,2025-11,3
EMP-0876,2025-12,3
EMP-0877,2025-01,2
EMP-0877,2025-02,2
EMP-0877,2025-03,3
EMP-0877,2025-04,3
EMP-0877,2025-05,6
EMP-0877,2025-06,2
EMP-0877,2025-07,2
EMP-0877,2025-08,2
EMP-0877,2025-09,0
EMP-0877,2025-10,1
EMP-0877,2025-11,4
EMP-0877,2025-12,0
EMP-0878,2025-01,0
EMP-0878,2025-02,1
