employer_id,label,expected_module,status_A,score_A,score_A_norm,reason_A,status_B,score_B,score_B_norm,reason_B,status_C,score_C,score_C_norm,reason_C,n_flags,flagged_by
EMP-0839,COLD_START,(tidak dikenal),INSUFFICIENT_DATA,,,Riwayat data baru 2 bulan (< 3); belum bisa dinilai.,INSUFFICIENT_DATA,,,Data upah baru 2 bulan (< 3); belum bisa dinilai.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0840,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.695.600/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0215,0.49,"Kurang setor pada 2025-01, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0841,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.580.500/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0215,0.49,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0842,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.719.050/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0843,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.908.050/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.024,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0844,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.647.450/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0261,0.49,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0845,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.931.350/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0846,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.554.150/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0257,0.49,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0847,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.665.700/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0848,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.713.550/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0849,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp7.112.800/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0850,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp6.660.250/orang di atas 1.5× UMR (Rp3.657.527); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0211,0.49,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0851,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,6.782,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp2.757.200/orang, 29% di bawah median perusahaan sejenis (Rp3.864.500; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34), 6.8 IQR di bawah median, konsisten di 12/12 bulan. Upah juga di bawah UMR, tetapi itu sendiri bukan dasar flag (urusan Disnaker).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,B
EMP-0852,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (6% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0853,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,8.011,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp2.582.900/orang, 33% di bawah median perusahaan sejenis (Rp3.864.500; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34), 8.0 IQR di bawah median, konsisten di 12/12 bulan. Upah juga di bawah UMR, tetapi itu sendiri bukan dasar flag (urusan Disnaker).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,B
EMP-0854,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.247,0.055,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0209,0.49,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0855,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0856,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.493,0.11,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",FLAGGED,0.0211,0.502,Setoran iuran rata-rata 2% di bawah yang seharusnya selama 2 bulan berturut-turut (2025-10 s/d 2025-11); total kekurangan Rp706.000.,1,C
EMP-0857,PDUK,A,FLAGGED,24.014,1.0,"Perlu dicek — indikasi sembunyiin karyawan: jumlah karyawan turun 45 orang (48%) pada 2025-09 (93→48), jauh di luar pola biasanya (z=-24.0); hanya 1 orang tercatat resign.",NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,A
EMP-0858,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.149,0.033,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0859,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (4% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0860,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.472,0.105,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0225,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0861,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (0% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0251,0.49,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0862,COLD_START,(tidak dikenal),INSUFFICIENT_DATA,,,Riwayat data baru 2 bulan (< 3); belum bisa dinilai.,INSUFFICIENT_DATA,,,Data upah baru 2 bulan (< 3); belum bisa dinilai.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0863,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.215,0.048,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0864,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0865,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0866,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0867,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.416,0.092,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0209,0.49,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0868,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.006,0.001,"Upah sejalan dengan perusahaan sejenis (0% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0207,0.49,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0869,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.752,0.167,"Upah sejalan dengan perusahaan sejenis (4% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0204,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0870,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",FLAGGED,0.0225,0.505,Setoran iuran rata-rata 2% di bawah yang seharusnya selama 2 bulan berturut-turut (2025-11 s/d 2025-12); total kekurangan Rp701.000.,1,C
EMP-0871,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0872,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0873,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.711,0.158,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0874,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.093,0.021,"Upah sejalan dengan perusahaan sejenis (0% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0237,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0875,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0876,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (4% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0877,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.25,0.056,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0878,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (7% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0879,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.431,0.096,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0880,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0881,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0882,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.193,0.043,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0883,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.25,0.055,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0884,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.6,0.133,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Perkebunan & Agribisnis | wilayah=DKI Jakarta | skala=Menengah, n=34).",ONE_OFF_GAP,0.0269,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0885,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.026.250/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0886,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.771.850/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0887,REMITTANCE_GAP,C,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.684.300/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,FLAGGED,0.1838,0.856,Setoran iuran rata-rata 18% di bawah yang seharusnya selama 3 bulan berturut-turut (2025-10 s/d 2025-12); total kekurangan Rp66.139.000.,1,C
EMP-0888,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.758.850/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0889,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.737.950/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0890,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.889.750/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0891,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.805.950/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0892,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.840.850/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0893,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.967.600/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,ONE_OFF_GAP,0.023,0.49,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0894,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.958.900/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0895,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,9.054,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp2.406.950/orang, 37% di bawah median perusahaan sejenis (Rp3.816.049; sektor=Perkebunan & Agribisnis | wilayah=Jawa Barat | skala=Besar, n=34), 9.1 IQR di bawah median, konsisten di 12/12 bulan.",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,B
EMP-0896,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,7.758,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp2.580.400/orang, 32% di bawah median perusahaan sejenis (Rp3.816.049; sektor=Perkebunan & Agribisnis | wilayah=Jawa Barat | skala=Besar, n=34), 7.8 IQR di bawah median, konsisten di 12/12 bulan.",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,B
EMP-0897,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.945.850/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0898,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.790.500/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0899,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.966.300/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0900,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.879.100/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0901,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.866.450/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0902,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.939.200/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0903,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.715.300/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0904,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.743.800/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0905,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.775.700/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
