employer_id,periode,rata2_DPI
EMP-0813,2025-05,8181700.0
EMP-0813,2025-06,8049000.0
EMP-0813,2025-07,8333300.0
EMP-0813,2025-08,8232800.0
EMP-0813,2025-09,8320000.0
EMP-0813,2025-10,8315700.0
EMP-0813,2025-11,8128200.0
EMP-0813,2025-12,8379200.0
EMP-0814,2025-01,8428400.0
EMP-0814,2025-02,8471300.0
EMP-0814,2025-03,8612500.0
EMP-0814,2025-04,8316000.0
EMP-0814,2025-05,8472100.0
EMP-0814,2025-06,8669400.0
EMP-0814,2025-07,8473400.0
EMP-0814,2025-08,8259600.0
EMP-0814,2025-09,8694000.0
EMP-0814,2025-10,8624400.0
EMP-0814,2025-11,8641600.0
EMP-0814,2025-12,8307200.0
EMP-0815,2025-01,8371800.0
EMP-0815,2025-02,8538600.0
EMP-0815,2025-03,8412300.0
EMP-0815,2025-04,8273100.0
EMP-0815,2025-05,8495900.0
EMP-0815,2025-06,8593700.0
EMP-0815,2025-07,8174700.0
EMP-0815,2025-08,8326300.0
EMP-0815,2025-09,8630500.0
EMP-0815,2025-10,8523700.0
EMP-0815,2025-11,8532200.0
EMP-0815,2025-12,8591500.0
EMP-0816,2025-01,8671400.0
EMP-0816,2025-02,8758400.0
EMP-0816,2025-03,8919300.0
EMP-0816,2025-04,8680800.0
EMP-0816,2025-05,8550300.0
EMP-0816,2025-06,8639200.0
EMP-0816,2025-07,8519200.0
EMP-0816,2025-08,8737700.0
EMP-0816,2025-09,8828000.0
EMP-0816,2025-10,8673500.0
EMP-0816,2025-11,8478000.0
EMP-0816,2025-12,8822400.0
EMP-0817,2025-01,4213000.0
EMP-0817,2025-02,4253800.0
EMP-0817,2025-03,4316700.0
EMP-0817,2025-04,4233400.0
EMP-0817,2025-05,4275700.0
EMP-0817,2025-06,4328700.0
EMP-0817,2025-07,4108400.0
EMP-0817,2025-08,4408900.0
EMP-0817,2025-09,4291700.0
EMP-0817,2025-10,4282300.0
EMP-0817,2025-11,4275000.0
EMP-0817,2025-12,4408000.0
EMP-0818,2025-01,6762400.0
EMP-0818,2025-02,6849000.0
EMP-0818,2025-03,6783500.0
EMP-0818,2025-04,6750200.0
EMP-0818,2025-05,6782000.0
EMP-0818,2025-06,6978300.0
EMP-0818,2025-07,6817600.0
EMP-0818,2025-08,6695500.0
EMP-0818,2025-09,6676600.0
EMP-0818,2025-10,7057700.0
EMP-0818,2025-11,6808700.0
EMP-0818,2025-12,6876100.0
EMP-0819,2025-01,6815000.0
EMP-0819,2025-02,6748500.0
EMP-0819,2025-03,6754300.0
EMP-0819,2025-04,6916200.0
EMP-0819,2025-05,6725800.0
EMP-0819,2025-06,6870400.0
EMP-0819,2025-07,6846300.0
EMP-0819,2025-08,6742700.0
EMP-0819,2025-09,6764900.0
EMP-0819,2025-10,6874900.0
EMP-0819,2025-11,6838000.0
EMP-0819,2025-12,6844500.0
EMP-0820,2025-01,6426600.0
EMP-0820,2025-02,6431600.0
EMP-0820,2025-03,6238400.0
EMP-0820,2025-04,6466700.0
EMP-0820,2025-05,6462600.0
EMP-0820,2025-06,6523600.0
EMP-0820,2025-07,6425300.0
EMP-0820,2025-08,6401300.0
EMP-0820,2025-09,6475400.0
EMP-0820,2025-10,6319500.0
EMP-0820,2025-11,6490100.0
EMP-0820,2025-12,6295300.0
EMP-0821,2025-01,6920700.0
EMP-0821,2025-02,6944500.0
EMP-0821,2025-03,6816500.0
EMP-0821,2025-04,6823400.0
EMP-0821,2025-05,6702500.0
EMP-0821,2025-06,6866200.0
EMP-0821,2025-07,6851700.0
EMP-0821,2025-08,6758000.0
EMP-0821,2025-09,6963900.0
EMP-0821,2025-10,6766200.0
EMP-0821,2025-11,7138400.0
EMP-0821,2025-12,6887400.0
EMP-0822,2025-01,6487200.0
EMP-0822,2025-02,6813400.0
EMP-0822,2025-03,6721000.0
EMP-0822,2025-04,6781100.0
EMP-0822,2025-05,6848600.0
EMP-0822,2025-06,6899900.0
EMP-0822,2025-07,6890400.0
EMP-0822,2025-08,6974400.0
EMP-0822,2025-09,6929000.0
EMP-0822,2025-10,6922600.0
EMP-0822,2025-11,6884200.0
EMP-0822,2025-12,6996000.0
EMP-0823,2025-01,6537700.0
EMP-0823,2025-02,6404800.0
EMP-0823,2025-03,6601200.0
EMP-0823,2025-04,6315500.0
EMP-0823,2025-05,6760900.0
EMP-0823,2025-06,6511000.0
EMP-0823,2025-07,6431000.0
EMP-0823,2025-08,6575000.0
EMP-0823,2025-09,6575800.0
EMP-0823,2025-10,6714600.0
EMP-0823,2025-11,6688800.0
EMP-0823,2025-12,6384700.0
EMP-0824,2025-01,6615600.0
EMP-0824,2025-02,6405700.0
EMP-0824,2025-03,6445500.0
EMP-0824,2025-04,6702100.0
EMP-0824,2025-05,6520400.0
EMP-0824,2025-06,6425200.0
EMP-0824,2025-07,6552300.0
EMP-0824,2025-08,6419200.0
EMP-0824,2025-09,6322400.0
EMP-0824,2025-10,6607600.0
EMP-0824,2025-11,6367200.0
EMP-0824,2025-12,6712500.0
EMP-0825,2025-01,7051100.0
EMP-0825,2025-02,6779600.0
EMP-0825,2025-03,6920100.0
EMP-0825,2025-04,6780400.0
EMP-0825,2025-05,6725600.0
EMP-0825,2025-06,6956300.0
EMP-0825,2025-07,6826000.0
EMP-0825,2025-08,6962600.0
EMP-0825,2025-09,6908100.0
EMP-0825,2025-10,6873200.0
EMP-0825,2025-11,6887500.0
EMP-0825,2025-12,6942600.0
EMP-0826,2025-01,6464600.0
EMP-0826,2025-02,6422400.0
EMP-0826,2025-03,6567200.0
EMP-0826,2025-04,6414900.0
EMP-0826,2025-05,6446100.0
EMP-0826,2025-06,6497600.0
EMP-0826,2025-07,6624400.0
EMP-0826,2025-08,6509300.0
EMP-0826,2025-09,6542000.0
EMP-0826,2025-10,6461600.0
EMP-0826,2025-11,6482900.0
EMP-0826,2025-12,6485800.0
EMP-0827,2025-01,6475000.0
EMP-0827,2025-02,6617600.0
EMP-0827,2025-03,6517700.0
EMP-0827,2025-04,6642400.0
EMP-0827,2025-05,6638800.0
EMP-0827,2025-06,6494500.0
EMP-0827,2025-07,6633100.0
EMP-0827,2025-08,6470100.0
EMP-0827,2025-09,6529000.0
EMP-0827,2025-10,6427000.0
EMP-0827,2025-11,6561000.0
EMP-0827,2025-12,6532500.0
EMP-0828,2025-01,6421300.0
EMP-0828,2025-02,6741800.0
EMP-0828,2025-03,6462800.0
EMP-0828,2025-04,6521500.0
EMP-0828,2025-05,6556100.0
EMP-0828,2025-06,6535900.0
EMP-0828,2025-07,6481900.0
EMP-0828,2025-08,6683300.0
EMP-0828,2025-09,6639700.0
EMP-0828,2025-10,6578000.0
EMP-0828,2025-11,6507200.0
EMP-0828,2025-12,6650900.0
EMP-0829,2025-01,7019000.0
EMP-0829,2025-02,6871100.0
EMP-0829,2025-03,7060100.0
EMP-0829,2025-04,6916000.0
EMP-0829,2025-05,6913800.0
EMP-0829,2025-06,6819100.0
EMP-0829,2025-07,7121300.0
EMP-0829,2025-08,6999600.0
EMP-0829,2025-09,6950100.0
EMP-0829,2025-10,6921900.0
EMP-0829,2025-11,6828700.0
EMP-0829,2025-12,6966700.0
EMP-0830,2025-01,4679400.0
EMP-0830,2025-02,4436000.0
EMP-0830,2025-03,4636000.0
EMP-0830,2025-04,4709700.0
EMP-0830,2025-05,4509100.0
EMP-0830,2025-06,4463400.0
EMP-0830,2025-07,4678100.0
EMP-0830,2025-08,4584000.0
EMP-0830,2025-09,4618500.0
EMP-0830,2025-10,4591500.0
EMP-0830,2025-11,4650900.0
EMP-0830,2025-12,4621900.0
EMP-0831,2025-01,7449500.0
EMP-0831,2025-02,7078300.0
EMP-0831,2025-03,7075100.0
EMP-0831,2025-04,6922500.0
EMP-0831,2025-05,6906200.0
EMP-0831,2025-06,6870200.0
EMP-0831,2025-07,7204200.0
EMP-0831,2025-08,7187400.0
EMP-0831,2025-09,7058900.0
EMP-0831,2025-10,6930400.0
EMP-0831,2025-11,7029600.0
EMP-0831,2025-12,7209500.0
EMP-0832,2025-01,6406500.0
EMP-0832,2025-02,6441700.0
EMP-0832,2025-03,6477300.0
EMP-0832,2025-04,6416300.0
EMP-0832,2025-05,6431100.0
EMP-0832,2025-06,6514300.0
EMP-0832,2025-07,6528000.0
EMP-0832,2025-08,6368000.0
EMP-0832,2025-09,6545700.0
EMP-0832,2025-10,6469700.0
EMP-0832,2025-11,6577300.0
EMP-0832,2025-12,6583200.0
EMP-0833,2025-01,7019700.0
EMP-0833,2025-02,6853100.0
EMP-0833,2025-03,7087100.0
EMP-0833,2025-04,6821400.0
EMP-0833,2025-05,6983400.0
EMP-0833,2025-06,6873900.0
EMP-0833,2025-07,6765900.0
EMP-0833,2025-08,6885400.0
EMP-0833,2025-09,6932500.0
EMP-0833,2025-10,7089300.0
EMP-0833,2025-11,7134400.0
EMP-0833,2025-12,6931300.0
EMP-0834,2025-01,6764300.0
EMP-0834,2025-02,6567500.0
EMP-0834,2025-03,6601800.0
EMP-0834,2025-04,6592800.0
EMP-0834,2025-05,6506300.0
EMP-0834,2025-06,6544600.0
EMP-0834,2025-07,6736800.0
EMP-0834,2025-08,6689300.0
EMP-0834,2025-09,6666300.0
EMP-0834,2025-10,6506100.0
EMP-0834,2025-11,6649100.0
EMP-0834,2025-12,6409600.0
EMP-0835,2025-01,6809800.0
EMP-0835,2025-02,6817800.0
EMP-0835,2025-03,6836300.0
EMP-0835,2025-04,6738700.0
EMP-0835,2025-05,6698400.0
EMP-0835,2025-06,6777200.0
EMP-0835,2025-07,6829000.0
EMP-0835,2025-08,6711300.0
EMP-0835,2025-09,6675700.0
EMP-0835,2025-10,6768300.0
EMP-0835,2025-11,6677000.0
EMP-0835,2025-12,6882000.0
EMP-0836,2025-01,6440800.0
EMP-0836,2025-02,6620200.0
EMP-0836,2025-03,6665800.0
EMP-0836,2025-04,6793000.0
EMP-0836,2025-05,6734800.0
EMP-0836,2025-06,6737500.0
EMP-0836,2025-07,6625600.0
EMP-0836,2025-08,6674500.0
EMP-0836,2025-09,6634200.0
EMP-0836,2025-10,6604400.0
EMP-0836,2025-11,6668100.0
EMP-0836,2025-12,6735500.0
EMP-0837,2025-01,6980900.0
EMP-0837,2025-02,6956400.0
EMP-0837,2025-03,6979000.0
EMP-0837,2025-04,6959600.0
EMP-0837,2025-05,7050400.0
EMP-0837,2025-06,7126600.0
EMP-0837,2025-07,7059300.0
EMP-0837,2025-08,6975500.0
EMP-0837,2025-09,7077400.0
EMP-0837,2025-10,7089700.0
EMP-0837,2025-11,7048900.0
EMP-0837,2025-12,7121200.0
EMP-0838,2025-01,6603200.0
EMP-0838,2025-02,6673700.0
EMP-0838,2025-03,6830700.0
EMP-0838,2025-04,6747400.0
EMP-0838,2025-05,6809500.0
EMP-0838,2025-06,6750100.0
EMP-0838,2025-07,6871700.0
EMP-0838,2025-08,6631200.0
EMP-0838,2025-09,6868500.0
EMP-0838,2025-10,6851200.0
EMP-0838,2025-11,6610700.0
EMP-0838,2025-12,6796700.0
EMP-0839,2025-11,6251200.0
EMP-0839,2025-12,6388300.0
EMP-0840,2025-01,6708300.0
EMP-0840,2025-02,6718800.0
EMP-0840,2025-03,6616800.0
EMP-0840,2025-04,6719100.0
EMP-0840,2025-05,6731900.0
EMP-0840,2025-06,6653200.0
EMP-0840,2025-07,6565800.0
EMP-0840,2025-08,6681700.0
EMP-0840,2025-09,6686300.0
EMP-0840,2025-10,6704900.0
EMP-0840,2025-11,6723900.0
EMP-0840,2025-12,6502100.0
EMP-0841,2025-01,6394600.0
EMP-0841,2025-02,6518600.0
EMP-0841,2025-03,6594400.0
EMP-0841,2025-04,6629900.0
EMP-0841,2025-05,6423100.0
EMP-0841,2025-06,6711700.0
EMP-0841,2025-07,6683000.0
EMP-0841,2025-08,6797000.0
EMP-0841,2025-09,6677900.0
EMP-0841,2025-10,6535300.0
EMP-0841,2025-11,6502100.0
EMP-0841,2025-12,6566600.0
EMP-0842,2025-01,6695500.0
EMP-0842,2025-02,6747200.0
EMP-0842,2025-03,6824900.0
EMP-0842,2025-04,6673200.0
EMP-0842,2025-05,6679900.0
EMP-0842,2025-06,6736600.0
EMP-0842,2025-07,6822500.0
EMP-0842,2025-08,6596000.0
EMP-0842,2025-09,6785300.0
EMP-0842,2025-10,6687400.0
EMP-0842,2025-11,6701500.0
EMP-0842,2025-12,6936400.0
EMP-0843,2025-01,6866300.0
EMP-0843,2025-02,6952400.0
EMP-0843,2025-03,7100400.0
EMP-0843,2025-04,7206800.0
EMP-0843,2025-05,6883200.0
EMP-0843,2025-06,6876200.0
EMP-0843,2025-07,6846300.0
EMP-0843,2025-08,6931100.0
EMP-0843,2025-09,7111500.0
EMP-0843,2025-10,7150200.0
EMP-0843,2025-11,6793200.0
EMP-0843,2025-12,6885000.0
EMP-0844,2025-01,6595400.0
EMP-0844,2025-02,6617200.0
EMP-0844,2025-03,6552100.0
EMP-0844,2025-04,6525700.0
EMP-0844,2025-05,6791600.0
EMP-0844,2025-06,6667400.0
EMP-0844,2025-07,6699400.0
EMP-0844,2025-08,6627500.0
EMP-0844,2025-09,6670000.0
EMP-0844,2025-10,6734100.0
EMP-0844,2025-11,6541900.0
EMP-0844,2025-12,6667500.0
EMP-0845,2025-01,6899800.0
EMP-0845,2025-02,7142600.0
EMP-0845,2025-03,6827000.0
EMP-0845,2025-04,7070900.0
EMP-0845,2025-05,6630200.0
EMP-0845,2025-06,6940800.0
EMP-0845,2025-07,6948500.0
EMP-0845,2025-08,6920300.0
EMP-0845,2025-09,6927000.0
EMP-0845,2025-10,6935700.0
EMP-0845,2025-11,6940600.0
EMP-0845,2025-12,6847600.0
EMP-0846,2025-01,6683500.0
EMP-0846,2025-02,6490400.0
EMP-0846,2025-03,6421600.0
EMP-0846,2025-04,6705600.0
EMP-0846,2025-05,6579600.0
EMP-0846,2025-06,6716200.0
EMP-0846,2025-07,6612600.0
EMP-0846,2025-08,6398400.0
EMP-0846,2025-09,6591200.0
EMP-0846,2025-10,6431700.0
EMP-0846,2025-11,6528700.0
EMP-0846,2025-12,6520600.0
EMP-0847,2025-01,6680700.0
EMP-0847,2025-02,6473300.0
EMP-0847,2025-03,6695800.0
EMP-0847,2025-04,6674900.0
EMP-0847,2025-05,6717700.0
EMP-0847,2025-06,6745600.0
EMP-0847,2025-07,6423800.0
EMP-0847,2025-08,6618300.0
EMP-0847,2025-09,6656500.0
EMP-0847,2025-10,6635900.0
EMP-0847,2025-11,6630300.0
EMP-0847,2025-12,6770800.0
EMP-0848,2025-01,6611900.0
EMP-0848,2025-02,6611000.0
EMP-0848,2025-03,6722100.0
EMP-0848,2025-04,6644700.0
EMP-0848,2025-05,6923200.0
EMP-0848,2025-06,6599700.0
EMP-0848,2025-07,6847000.0
EMP-0848,2025-08,6728200.0
EMP-0848,2025-09,6787300.0
EMP-0848,2025-10,6781200.0
EMP-0848,2025-11,6483000.0
EMP-0848,2025-12,6705000.0
EMP-0849,2025-01,7218300.0
EMP-0849,2025-02,6886500.0
EMP-0849,2025-03,6946700.0
EMP-0849,2025-04,7319900.0
EMP-0849,2025-05,7094500.0
EMP-0849,2025-06,6746400.0
EMP-0849,2025-07,7131100.0
EMP-0849,2025-08,6916000.0
EMP-0849,2025-09,6963300.0
EMP-0849,2025-10,7292500.0
EMP-0849,2025-11,7198200.0
EMP-0849,2025-12,7234300.0
EMP-0850,2025-01,6761600.0
EMP-0850,2025-02,6682700.0
EMP-0850,2025-03,6761200.0
EMP-0850,2025-04,6579800.0
EMP-0850,2025-05,6541700.0
EMP-0850,2025-06,6613500.0
EMP-0850,2025-07,6569400.0
EMP-0850,2025-08,6667800.0
EMP-0850,2025-09,6698100.0
EMP-0850,2025-10,6705900.0
EMP-0850,2025-11,6652700.0
EMP-0850,2025-12,6626400.0
EMP-0851,2025-01,2732300.0
EMP-0851,2025-02,2610100.0
EMP-0851,2025-03,2792700.0
EMP-0851,2025-04,2824300.0
EMP-0851,2025-05,2722500.0
EMP-0851,2025-06,2709600.0
EMP-0851,2025-07,2725500.0
EMP-0851,2025-08,2760300.0
EMP-0851,2025-09,2783700.0
EMP-0851,2025-10,2761300.0
EMP-0851,2025-11,2796600.0
EMP-0851,2025-12,2754100.0
EMP-0852,2025-01,4153600.0
EMP-0852,2025-02,4166600.0
EMP-0852,2025-03,4135900.0
EMP-0852,2025-04,4054600.0
EMP-0852,2025-05,4025700.0
EMP-0852,2025-06,4057200.0
EMP-0852,2025-07,4210500.0
EMP-0852,2025-08,4107900.0
EMP-0852,2025-09,4221100.0
EMP-0852,2025-10,4083200.0
EMP-0852,2025-11,4074700.0
EMP-0852,2025-12,4086100.0
EMP-0853,2025-01,2473000.0
EMP-0853,2025-02,2629600.0
EMP-0853,2025-03,2599100.0
EMP-0853,2025-04,2637400.0
EMP-0853,2025-05,2548300.0
EMP-0853,2025-06,2566000.0
EMP-0853,2025-07,2644000.0
EMP-0853,2025-08,2653700.0
EMP-0853,2025-09,2535400.0
EMP-0853,2025-10,2566700.0
EMP-0853,2025-11,2537700.0
EMP-0853,2025-12,2637100.0
EMP-0854,2025-01,3844500.0
EMP-0854,2025-02,3866100.0
EMP-0854,2025-03,3772000.0
EMP-0854,2025-04,3714900.0
EMP-0854,2025-05,3772400.0
EMP-0854,2025-06,3862000.0
EMP-0854,2025-07,3943600.0
EMP-0854,2025-08,3797900.0
EMP-0854,2025-09,3953100.0
EMP-0854,2025-10,3870200.0
EMP-0854,2025-11,3742700.0
EMP-0854,2025-12,3834800.0
EMP-0855,2025-01,3962300.0
EMP-0855,2025-02,3884900.0
EMP-0855,2025-03,3823000.0
EMP-0855,2025-04,3983700.0
EMP-0855,2025-05,3839700.0
EMP-0855,2025-06,3809800.0
EMP-0855,2025-07,3909900.0
EMP-0855,2025-08,3799200.0
EMP-0855,2025-09,3934300.0
EMP-0855,2025-10,3807900.0
EMP-0855,2025-11,3889500.0
EMP-0855,2025-12,3893300.0
EMP-0856,2025-01,3760000.0
EMP-0856,2025-02,3789300.0
EMP-0856,2025-03,3841100.0
EMP-0856,2025-04,3751400.0
EMP-0856,2025-05,3719100.0
EMP-0856,2025-06,3777500.0
EMP-0856,2025-07,3708300.0
EMP-0856,2025-08,3769900.0
EMP-0856,2025-09,3769800.0
EMP-0856,2025-10,3645800.0
EMP-0856,2025-11,3815800.0
EMP-0856,2025-12,3775300.0
EMP-0857,2025-01,3962000.0
EMP-0857,2025-02,3970700.0
EMP-0857,2025-03,3932000.0
EMP-0857,2025-04,4060000.0
EMP-0857,2025-05,3884800.0
EMP-0857,2025-06,3915700.0
EMP-0857,2025-07,4032300.0
EMP-0857,2025-08,3911400.0
EMP-0857,2025-09,3927900.0
EMP-0857,2025-10,3958300.0
EMP-0857,2025-11,4003300.0
EMP-0857,2025-12,3942800.0
EMP-0858,2025-01,3819800.0
EMP-0858,2025-02,3803700.0
EMP-0858,2025-03,3821100.0
EMP-0858,2025-04,3729200.0
EMP-0858,2025-05,3886400.0
EMP-0858,2025-06,3838000.0
EMP-0858,2025-07,3829400.0
EMP-0858,2025-08,3829600.0
EMP-0858,2025-09,3845900.0
EMP-0858,2025-10,3882800.0
EMP-0858,2025-11,3842100.0
EMP-0858,2025-12,3766600.0
EMP-0859,2025-01,4034000.0
EMP-0859,2025-02,4032600.0
EMP-0859,2025-03,4084700.0
EMP-0859,2025-04,4032900.0
EMP-0859,2025-05,4169600.0
EMP-0859,2025-06,4034700.0
EMP-0859,2025-07,3994500.0
EMP-0859,2025-08,4111900.0
EMP-0859,2025-09,4008000.0
EMP-0859,2025-10,3984600.0
EMP-0859,2025-11,3949100.0
EMP-0859,2025-12,4049600.0
EMP-0860,2025-01,3723600.0
EMP-0860,2025-02,3821900.0
EMP-0860,2025-03,3793800.0
EMP-0860,2025-04,3732300.0
EMP-0860,2025-05,3806800.0
EMP-0860,2025-06,3763600.0
EMP-0860,2025-07,3722100.0
EMP-0860,2025-08,3732200.0
EMP-0860,2025-09,3797200.0
EMP-0860,2025-10,3825700.0
EMP-0860,2025-11,3745000.0
EMP-0860,2025-12,3803300.0
EMP-0861,2025-01,3917400.0
EMP-0861,2025-02,3885400.0
EMP-0861,2025-03,3922400.0
EMP-0861,2025-04,3892800.0
EMP-0861,2025-05,3970800.0
EMP-0861,2025-06,3853600.0
EMP-0861,2025-07,3868600.0
EMP-0861,2025-08,3912000.0
EMP-0861,2025-09,3916200.0
EMP-0861,2025-10,3885100.0
EMP-0861,2025-11,3773900.0
EMP-0861,2025-12,3763600.0
EMP-0862,2025-11,3920500.0
EMP-0862,2025-12,3897400.0
EMP-0863,2025-01,3865700.0
EMP-0863,2025-02,3824900.0
EMP-0863,2025-03,3845300.0
EMP-0863,2025-04,3862100.0
EMP-0863,2025-05,3736400.0
EMP-0863,2025-06,3865800.0
EMP-0863,2025-07,3786200.0
EMP-0863,2025-08,3814600.0
EMP-0863,2025-09,3790400.0
EMP-0863,2025-10,3890000.0
EMP-0863,2025-11,3761000.0
EMP-0863,2025-12,3907600.0
EMP-0864,2025-01,3976400.0
EMP-0864,2025-02,3910700.0
EMP-0864,2025-03,3869000.0
EMP-0864,2025-04,3818800.0
EMP-0864,2025-05,3824100.0
EMP-0864,2025-06,3920300.0
EMP-0864,2025-07,3831300.0
EMP-0864,2025-08,3902100.0
EMP-0864,2025-09,4015400.0
EMP-0864,2025-10,3875700.0
EMP-0864,2025-11,3839900.0
EMP-0864,2025-12,3918400.0
EMP-0865,2025-01,3910000.0
EMP-0865,2025-02,3821400.0
EMP-0865,2025-03,3927000.0
EMP-0865,2025-04,4025500.0
EMP-0865,2025-05,3921500.0
EMP-0865,2025-06,3905400.0
EMP-0865,2025-07,4023000.0
EMP-0865,2025-08,4030600.0
EMP-0865,2025-09,3930300.0
EMP-0865,2025-10,3992500.0
EMP-0865,2025-11,3910600.0
EMP-0865,2025-12,3941800.0
EMP-0866,2025-01,3986300.0
EMP-0866,2025-02,3859900.0
EMP-0866,2025-03,3958300.0
EMP-0866,2025-04,3921300.0
EMP-0866,2025-05,3893000.0
EMP-0866,2025-06,3920000.0
EMP-0866,2025-07,3989600.0
EMP-0866,2025-08,3855800.0
EMP-0866,2025-09,3901800.0
EMP-0866,2025-10,3881800.0
EMP-0866,2025-11,3923800.0
EMP-0866,2025-12,3885700.0
EMP-0867,2025-01,3786000.0
EMP-0867,2025-02,3749200.0
EMP-0867,2025-03,3826500.0
EMP-0867,2025-04,3676200.0
EMP-0867,2025-05,3768700.0
EMP-0867,2025-06,3813800.0
EMP-0867,2025-07,3915700.0
EMP-0867,2025-08,3718400.0
EMP-0867,2025-09,3801200.0
EMP-0867,2025-10,3827400.0
EMP-0867,2025-11,3799800.0
EMP-0867,2025-12,3726000.0
EMP-0868,2025-01,3787500.0
EMP-0868,2025-02,3863700.0
EMP-0868,2025-03,3799900.0
EMP-0868,2025-04,3869400.0
EMP-0868,2025-05,3902800.0
EMP-0868,2025-06,3956500.0
EMP-0868,2025-07,3779800.0
EMP-0868,2025-08,3925900.0
EMP-0868,2025-09,3876900.0
EMP-0868,2025-10,3843100.0
EMP-0868,2025-11,3913400.0
EMP-0868,2025-12,3855600.0
EMP-0869,2025-01,3675900.0
EMP-0869,2025-02,3768700.0
EMP-0869,2025-03,3769100.0
EMP-0869,2025-04,3750500.0
EMP-0869,2025-05,3714900.0
EMP-0869,2025-06,3707900.0
EMP-0869,2025-07,3724600.0
EMP-0869,2025-08,3621700.0
EMP-0869,2025-09,3726700.0
EMP-0869,2025-10,3811200.0
EMP-0869,2025-11,3715500.0
EMP-0869,2025-12,3726300.0
EMP-0870,2025-01,3956500.0
EMP-0870,2025-02,3908400.0
EMP-0870,2025-03,3986100.0
EMP-0870,2025-04,3867700.0
EMP-0870,2025-05,4009600.0
EMP-0870,2025-06,4028100.0
EMP-0870,2025-07,3882700.0
EMP-0870,2025-08,3882700.0
EMP-0870,2025-09,3960900.0
EMP-0870,2025-10,3866500.0
EMP-0870,2025-11,3907500.0
EMP-0870,2025-12,4001700.0
EMP-0871,2025-01,3927500.0
EMP-0871,2025-02,3975600.0
EMP-0871,2025-03,4039800.0
EMP-0871,2025-04,3997100.0
EMP-0871,2025-05,3913500.0
EMP-0871,2025-06,4075800.0
EMP-0871,2025-07,3952400.0
EMP-0871,2025-08,3915400.0
EMP-0871,2025-09,3923800.0
EMP-0871,2025-10,3890700.0
EMP-0871,2025-11,3836200.0
EMP-0871,2025-12,3963100.0
EMP-0872,2025-01,3970100.0
EMP-0872,2025-02,3854400.0
EMP-0872,2025-03,3906700.0
EMP-0872,2025-04,3961200.0
EMP-0872,2025-05,4060200.0
EMP-0872,2025-06,3937500.0
EMP-0872,2025-07,3813700.0
EMP-0872,2025-08,3986800.0
EMP-0872,2025-09,3916900.0
EMP-0872,2025-10,3934700.0
EMP-0872,2025-11,3963500.0
EMP-0872,2025-12,3799400.0
EMP-0873,2025-01,3843500.0
EMP-0873,2025-02,3728600.0
EMP-0873,2025-03,3697700.0
EMP-0873,2025-04,3739200.0
EMP-0873,2025-05,3649200.0
EMP-0873,2025-06,3682600.0
EMP-0873,2025-07,3777600.0
EMP-0873,2025-08,3733100.0
EMP-0873,2025-09,3839900.0
EMP-0873,2025-10,3737500.0
EMP-0873,2025-11,3653000.0
EMP-0873,2025-12,3634100.0
EMP-0874,2025-01,3772300.0
EMP-0874,2025-02,3905400.0
EMP-0874,2025-03,3798200.0
EMP-0874,2025-04,3759700.0
EMP-0874,2025-05,3851900.0
EMP-0874,2025-06,3864300.0
EMP-0874,2025-07,3864700.0
EMP-0874,2025-08,3810800.0
EMP-0874,2025-09,3841000.0
EMP-0874,2025-10,3789100.0
EMP-0874,2025-11,3922500.0
EMP-0874,2025-12,3892100.0
EMP-0875,2025-01,3938800.0
EMP-0875,2025-02,4023000.0
EMP-0875,2025-03,4056200.0
EMP-0875,2025-04,4094500.0
EMP-0875,2025-05,3993900.0
EMP-0875,2025-06,3954300.0
EMP-0875,2025-07,3930800.0
EMP-0875,2025-08,4042200.0
EMP-0875,2025-09,3943800.0
EMP-0875,2025-10,3990100.0
EMP-0875,2025-11,3931100.0
EMP-0875,2025-12,3974200.0
EMP-0876,2025-01,3989100.0
EMP-0876,2025-02,4033200.0
EMP-0876,2025-03,3979700.0
EMP-0876,2025-04,4013000.0
EMP-0876,2025-05,3914400.0
EMP-0876,2025-06,3955600.0
EMP-0876,2025-07,4045100.0
EMP-0876,2025-08,3931700.0
EMP-0876,2025-09,4080500.0
EMP-0876,2025-10,4064200.0
EMP-0876,2025-11,3989500.0
EMP-0876,2025-12,4185800.0
EMP-0877,2025-01,3863900.0
EMP-0877,2025-02,3948900.0
EMP-0877,2025-03,3781500.0
EMP-0877,2025-04,3779500.0
EMP-0877,2025-05,3714600.0
EMP-0877,2025-06,3765400.0
EMP-0877,2025-07,3836900.0
EMP-0877,2025-08,3803900.0
EMP-0877,2025-09,3802600.0
EMP-0877,2025-10,3847000.0
EMP-0877,2025-11,3879200.0
EMP-0877,2025-12,3846400.0
EMP-0878,2025-01,4183400.0
EMP-0878,2025-02,4278100.0
EMP-0878,2025-03,4075200.0
EMP-0878,2025-04,3991400.0
EMP-0878,2025-05,4104400.0
EMP-0878,2025-06,4084600.0
EMP-0878,2025-07,4218400.0
EMP-0878,2025-08,4199700.0
EMP-0878,2025-09,4150400.0
EMP-0878,2025-10,4061200.0
EMP-0878,2025-11,4138900.0
EMP-0878,2025-12,4113500.0
EMP-0879,2025-01,3920900.0
EMP-0879,2025-02,3930300.0
EMP-0879,2025-03,3733700.0
EMP-0879,2025-04,3789000.0
EMP-0879,2025-05,3817600.0
EMP-0879,2025-06,3838000.0
EMP-0879,2025-07,3817700.0
EMP-0879,2025-08,3752100.0
