employer_id,periode,jumlah_peserta_aktif
EMP-0831,2025-04,20
EMP-0831,2025-05,20
EMP-0831,2025-06,20
EMP-0831,2025-07,20
EMP-0831,2025-08,20
EMP-0831,2025-09,20
EMP-0831,2025-10,21
EMP-0831,2025-11,21
EMP-0831,2025-12,21
EMP-0832,2025-01,34
EMP-0832,2025-02,33
EMP-0832,2025-03,33
EMP-0832,2025-04,33
EMP-0832,2025-05,33
EMP-0832,2025-06,33
EMP-0832,2025-07,33
EMP-0832,2025-08,33
EMP-0832,2025-09,33
EMP-0832,2025-10,32
EMP-0832,2025-11,32
EMP-0832,2025-12,33
EMP-0833,2025-01,50
EMP-0833,2025-02,50
EMP-0833,2025-03,52
EMP-0833,2025-04,51
EMP-0833,2025-05,50
EMP-0833,2025-06,52
EMP-0833,2025-07,52
EMP-0833,2025-08,52
EMP-0833,2025-09,51
EMP-0833,2025-10,51
EMP-0833,2025-11,52
EMP-0833,2025-12,51
EMP-0834,2025-01,39
EMP-0834,2025-02,39
EMP-0834,2025-03,39
EMP-0834,2025-04,38
EMP-0834,2025-05,39
EMP-0834,2025-06,40
EMP-0834,2025-07,40
EMP-0834,2025-08,40
EMP-0834,2025-09,40
EMP-0834,2025-10,39
EMP-0834,2025-11,39
EMP-0834,2025-12,39
EMP-0835,2025-01,58
EMP-0835,2025-02,59
EMP-0835,2025-03,60
EMP-0835,2025-04,60
EMP-0835,2025-05,59
EMP-0835,2025-06,59
EMP-0835,2025-07,60
EMP-0835,2025-08,58
EMP-0835,2025-09,59
EMP-0835,2025-10,62
EMP-0835,2025-11,63
EMP-0835,2025-12,65
EMP-0836,2025-01,36
EMP-0836,2025-02,37
EMP-0836,2025-03,36
EMP-0836,2025-04,37
EMP-0836,2025-05,37
EMP-0836,2025-06,37
EMP-0836,2025-07,38
EMP-0836,2025-08,38
EMP-0836,2025-09,38
EMP-0836,2025-10,38
EMP-0836,2025-11,37
EMP-0836,2025-12,37
EMP-0837,2025-01,22
EMP-0837,2025-02,22
EMP-0837,2025-03,22
EMP-0837,2025-04,22
EMP-0837,2025-05,22
EMP-0837,2025-06,22
EMP-0837,2025-07,22
EMP-0837,2025-08,22
EMP-0837,2025-09,22
EMP-0837,2025-10,22
EMP-0837,2025-11,22
EMP-0837,2025-12,22
EMP-0838,2025-01,57
EMP-0838,2025-02,57
EMP-0838,2025-03,57
EMP-0838,2025-04,58
EMP-0838,2025-05,57
EMP-0838,2025-06,55
EMP-0838,2025-07,54
EMP-0838,2025-08,56
EMP-0838,2025-09,58
EMP-0838,2025-10,60
EMP-0838,2025-11,60
EMP-0838,2025-12,58
EMP-0839,2025-11,56
EMP-0839,2025-12,55
EMP-0840,2025-01,58
EMP-0840,2025-02,60
EMP-0840,2025-03,61
EMP-0840,2025-04,61
EMP-0840,2025-05,60
EMP-0840,2025-06,59
EMP-0840,2025-07,59
EMP-0840,2025-08,60
EMP-0840,2025-09,60
EMP-0840,2025-10,59
EMP-0840,2025-11,60
EMP-0840,2025-12,61
EMP-0841,2025-01,47
EMP-0841,2025-02,46
EMP-0841,2025-03,47
EMP-0841,2025-04,47
EMP-0841,2025-05,48
EMP-0841,2025-06,48
EMP-0841,2025-07,48
EMP-0841,2025-08,48
EMP-0841,2025-09,48
EMP-0841,2025-10,47
EMP-0841,2025-11,46
EMP-0841,2025-12,47
EMP-0842,2025-01,20
EMP-0842,2025-02,20
EMP-0842,2025-03,21
EMP-0842,2025-04,21
EMP-0842,2025-05,22
EMP-0842,2025-06,22
EMP-0842,2025-07,22
EMP-0842,2025-08,21
EMP-0842,2025-09,21
EMP-0842,2025-10,21
EMP-0842,2025-11,21
EMP-0842,2025-12,21
EMP-0843,2025-01,55
EMP-0843,2025-02,55
EMP-0843,2025-03,55
EMP-0843,2025-04,53
EMP-0843,2025-05,52
EMP-0843,2025-06,51
EMP-0843,2025-07,52
EMP-0843,2025-08,52
EMP-0843,2025-09,53
EMP-0843,2025-10,51
EMP-0843,2025-11,52
EMP-0843,2025-12,53
EMP-0844,2025-01,55
EMP-0844,2025-02,54
EMP-0844,2025-03,55
EMP-0844,2025-04,56
EMP-0844,2025-05,55
EMP-0844,2025-06,55
EMP-0844,2025-07,54
EMP-0844,2025-08,54
EMP-0844,2025-09,55
EMP-0844,2025-10,54
EMP-0844,2025-11,55
EMP-0844,2025-12,54
EMP-0845,2025-01,41
EMP-0845,2025-02,42
EMP-0845,2025-03,43
EMP-0845,2025-04,44
EMP-0845,2025-05,43
EMP-0845,2025-06,43
EMP-0845,2025-07,44
EMP-0845,2025-08,44
EMP-0845,2025-09,43
EMP-0845,2025-10,43
EMP-0845,2025-11,42
EMP-0845,2025-12,44
EMP-0846,2025-01,48
EMP-0846,2025-02,49
EMP-0846,2025-03,50
EMP-0846,2025-04,50
EMP-0846,2025-05,51
EMP-0846,2025-06,53
EMP-0846,2025-07,53
EMP-0846,2025-08,53
EMP-0846,2025-09,51
EMP-0846,2025-10,51
EMP-0846,2025-11,52
EMP-0846,2025-12,53
EMP-0847,2025-01,38
EMP-0847,2025-02,38
EMP-0847,2025-03,36
EMP-0847,2025-04,36
EMP-0847,2025-05,36
EMP-0847,2025-06,36
EMP-0847,2025-07,36
EMP-0847,2025-08,37
EMP-0847,2025-09,37
EMP-0847,2025-10,37
EMP-0847,2025-11,37
EMP-0847,2025-12,37
EMP-0848,2025-01,16
EMP-0848,2025-02,16
EMP-0848,2025-03,16
EMP-0848,2025-04,16
EMP-0848,2025-05,16
EMP-0848,2025-06,16
EMP-0848,2025-07,15
EMP-0848,2025-08,15
EMP-0848,2025-09,15
EMP-0848,2025-10,15
EMP-0848,2025-11,15
EMP-0848,2025-12,15
EMP-0849,2025-01,38
EMP-0849,2025-02,37
EMP-0849,2025-03,37
EMP-0849,2025-04,36
EMP-0849,2025-05,36
EMP-0849,2025-06,36
EMP-0849,2025-07,37
EMP-0849,2025-08,38
EMP-0849,2025-09,37
EMP-0849,2025-10,37
EMP-0849,2025-11,37
EMP-0849,2025-12,37
EMP-0850,2025-01,34
EMP-0850,2025-02,34
EMP-0850,2025-03,34
EMP-0850,2025-04,33
EMP-0850,2025-05,34
EMP-0850,2025-06,34
EMP-0850,2025-07,35
EMP-0850,2025-08,35
EMP-0850,2025-09,35
EMP-0850,2025-10,34
EMP-0850,2025-11,34
EMP-0850,2025-12,33
EMP-0851,2025-01,110
EMP-0851,2025-02,107
EMP-0851,2025-03,108
EMP-0851,2025-04,111
EMP-0851,2025-05,112
EMP-0851,2025-06,112
EMP-0851,2025-07,110
EMP-0851,2025-08,107
EMP-0851,2025-09,109
EMP-0851,2025-10,112
EMP-0851,2025-11,111
EMP-0851,2025-12,108
EMP-0852,2025-01,108
EMP-0852,2025-02,106
EMP-0852,2025-03,106
EMP-0852,2025-04,109
EMP-0852,2025-05,110
EMP-0852,2025-06,111
EMP-0852,2025-07,110
EMP-0852,2025-08,109
EMP-0852,2025-09,112
EMP-0852,2025-10,112
EMP-0852,2025-11,107
EMP-0852,2025-12,106
EMP-0853,2025-01,144
EMP-0853,2025-02,142
EMP-0853,2025-03,144
EMP-0853,2025-04,144
EMP-0853,2025-05,144
EMP-0853,2025-06,148
EMP-0853,2025-07,146
EMP-0853,2025-08,151
EMP-0853,2025-09,149
EMP-0853,2025-10,149
EMP-0853,2025-11,148
EMP-0853,2025-12,148
EMP-0854,2025-01,186
EMP-0854,2025-02,188
EMP-0854,2025-03,185
EMP-0854,2025-04,181
EMP-0854,2025-05,190
EMP-0854,2025-06,188
EMP-0854,2025-07,191
EMP-0854,2025-08,185
EMP-0854,2025-09,184
EMP-0854,2025-10,184
EMP-0854,2025-11,186
EMP-0854,2025-12,176
EMP-0855,2025-01,109
EMP-0855,2025-02,106
EMP-0855,2025-03,107
EMP-0855,2025-04,105
EMP-0855,2025-05,103
EMP-0855,2025-06,102
EMP-0855,2025-07,100
EMP-0855,2025-08,99
EMP-0855,2025-09,97
EMP-0855,2025-10,93
EMP-0855,2025-11,95
EMP-0855,2025-12,93
EMP-0856,2025-01,117
EMP-0856,2025-02,119
EMP-0856,2025-03,118
EMP-0856,2025-04,116
EMP-0856,2025-05,117
EMP-0856,2025-06,120
EMP-0856,2025-07,117
EMP-0856,2025-08,117
EMP-0856,2025-09,113
EMP-0856,2025-10,112
EMP-0856,2025-11,112
EMP-0856,2025-12,110
EMP-0857,2025-01,94
EMP-0857,2025-02,91
EMP-0857,2025-03,91
EMP-0857,2025-04,93
EMP-0857,2025-05,91
EMP-0857,2025-06,90
EMP-0857,2025-07,91
EMP-0857,2025-08,93
EMP-0857,2025-09,48
EMP-0857,2025-10,48
EMP-0857,2025-11,49
EMP-0857,2025-12,48
EMP-0858,2025-01,94
EMP-0858,2025-02,95
EMP-0858,2025-03,98
EMP-0858,2025-04,98
EMP-0858,2025-05,96
EMP-0858,2025-06,95
EMP-0858,2025-07,98
EMP-0858,2025-08,100
EMP-0858,2025-09,101
EMP-0858,2025-10,102
EMP-0858,2025-11,101
EMP-0858,2025-12,101
EMP-0859,2025-01,79
EMP-0859,2025-02,80
EMP-0859,2025-03,82
EMP-0859,2025-04,84
EMP-0859,2025-05,82
EMP-0859,2025-06,82
EMP-0859,2025-07,83
EMP-0859,2025-08,84
EMP-0859,2025-09,83
EMP-0859,2025-10,88
EMP-0859,2025-11,86
EMP-0859,2025-12,84
EMP-0860,2025-01,136
EMP-0860,2025-02,142
EMP-0860,2025-03,140
EMP-0860,2025-04,139
EMP-0860,2025-05,142
EMP-0860,2025-06,142
EMP-0860,2025-07,141
EMP-0860,2025-08,143
EMP-0860,2025-09,144
EMP-0860,2025-10,147
EMP-0860,2025-11,151
EMP-0860,2025-12,152
EMP-0861,2025-01,85
EMP-0861,2025-02,85
EMP-0861,2025-03,86
EMP-0861,2025-04,86
EMP-0861,2025-05,86
EMP-0861,2025-06,88
EMP-0861,2025-07,91
EMP-0861,2025-08,88
EMP-0861,2025-09,88
EMP-0861,2025-10,87
EMP-0861,2025-11,86
EMP-0861,2025-12,87
EMP-0862,2025-11,192
EMP-0862,2025-12,192
EMP-0863,2025-01,190
EMP-0863,2025-02,186
EMP-0863,2025-03,189
EMP-0863,2025-04,179
EMP-0863,2025-05,183
EMP-0863,2025-06,185
EMP-0863,2025-07,190
EMP-0863,2025-08,189
EMP-0863,2025-09,181
EMP-0863,2025-10,183
EMP-0863,2025-11,188
EMP-0863,2025-12,191
EMP-0864,2025-01,246
EMP-0864,2025-02,246
EMP-0864,2025-03,243
EMP-0864,2025-04,239
EMP-0864,2025-05,244
EMP-0864,2025-06,238
EMP-0864,2025-07,234
EMP-0864,2025-08,229
EMP-0864,2025-09,222
EMP-0864,2025-10,223
EMP-0864,2025-11,228
EMP-0864,2025-12,227
EMP-0865,2025-01,188
EMP-0865,2025-02,191
EMP-0865,2025-03,197
EMP-0865,2025-04,194
EMP-0865,2025-05,192
EMP-0865,2025-06,194
EMP-0865,2025-07,200
EMP-0865,2025-08,198
EMP-0865,2025-09,193
EMP-0865,2025-10,195
EMP-0865,2025-11,198
EMP-0865,2025-12,198
EMP-0866,2025-01,68
EMP-0866,2025-02,69
EMP-0866,2025-03,70
EMP-0866,2025-04,69
EMP-0866,2025-05,69
EMP-0866,2025-06,67
EMP-0866,2025-07,68
EMP-0866,2025-08,68
EMP-0866,2025-09,67
EMP-0866,2025-10,67
EMP-0866,2025-11,67
EMP-0866,2025-12,68
EMP-0867,2025-01,232
EMP-0867,2025-02,231
EMP-0867,2025-03,235
EMP-0867,2025-04,237
EMP-0867,2025-05,235
EMP-0867,2025-06,234
EMP-0867,2025-07,233
EMP-0867,2025-08,235
EMP-0867,2025-09,233
EMP-0867,2025-10,231
EMP-0867,2025-11,240
EMP-0867,2025-12,245
EMP-0868,2025-01,144
EMP-0868,2025-02,146
EMP-0868,2025-03,146
EMP-0868,2025-04,147
EMP-0868,2025-05,147
EMP-0868,2025-06,150
EMP-0868,2025-07,151
EMP-0868,2025-08,151
EMP-0868,2025-09,154
EMP-0868,2025-10,155
EMP-0868,2025-11,155
EMP-0868,2025-12,156
EMP-0869,2025-01,218
EMP-0869,2025-02,218
EMP-0869,2025-03,215
EMP-0869,2025-04,212
EMP-0869,2025-05,208
EMP-0869,2025-06,202
EMP-0869,2025-07,198
EMP-0869,2025-08,197
EMP-0869,2025-09,197
EMP-0869,2025-10,196
EMP-0869,2025-11,187
EMP-0869,2025-12,193
EMP-0870,2025-01,95
EMP-0870,2025-02,96
EMP-0870,2025-03,100
EMP-0870,2025-04,98
EMP-0870,2025-05,102
EMP-0870,2025-06,100
EMP-0870,2025-07,100
EMP-0870,2025-08,97
EMP-0870,2025-09,97
EMP-0870,2025-10,98
EMP-0870,2025-11,98
EMP-0870,2025-12,99
EMP-0871,2025-01,212
EMP-0871,2025-02,210
EMP-0871,2025-03,208
EMP-0871,2025-04,211
EMP-0871,2025-05,208
EMP-0871,2025-06,212
EMP-0871,2025-07,217
EMP-0871,2025-08,210
EMP-0871,2025-09,215
EMP-0871,2025-10,224
EMP-0871,2025-11,225
EMP-0871,2025-12,228
EMP-0872,2025-01,159
EMP-0872,2025-02,158
EMP-0872,2025-03,159
EMP-0872,2025-04,155
EMP-0872,2025-05,155
EMP-0872,2025-06,157
EMP-0872,2025-07,159
EMP-0872,2025-08,162
EMP-0872,2025-09,159
EMP-0872,2025-10,157
EMP-0872,2025-11,163
EMP-0872,2025-12,163
EMP-0873,2025-01,99
EMP-0873,2025-02,99
EMP-0873,2025-03,97
EMP-0873,2025-04,100
EMP-0873,2025-05,99
EMP-0873,2025-06,97
EMP-0873,2025-07,96
EMP-0873,2025-08,92
EMP-0873,2025-09,91
EMP-0873,2025-10,89
EMP-0873,2025-11,90
EMP-0873,2025-12,89
EMP-0874,2025-01,103
EMP-0874,2025-02,106
EMP-0874,2025-03,108
EMP-0874,2025-04,108
EMP-0874,2025-05,108
EMP-0874,2025-06,105
EMP-0874,2025-07,105
EMP-0874,2025-08,103
EMP-0874,2025-09,104
EMP-0874,2025-10,109
EMP-0874,2025-11,110
EMP-0874,2025-12,106
EMP-0875,2025-01,105
EMP-0875,2025-02,105
EMP-0875,2025-03,105
EMP-0875,2025-04,103
EMP-0875,2025-05,104
EMP-0875,2025-06,101
EMP-0875,2025-07,99
EMP-0875,2025-08,100
EMP-0875,2025-09,98
EMP-0875,2025-10,99
EMP-0875,2025-11,96
EMP-0875,2025-12,99
EMP-0876,2025-01,233
EMP-0876,2025-02,232
EMP-0876,2025-03,234
EMP-0876,2025-04,231
EMP-0876,2025-05,232
EMP-0876,2025-06,235
EMP-0876,2025-07,240
EMP-0876,2025-08,244
EMP-0876,2025-09,243
EMP-0876,2025-10,242
EMP-0876,2025-11,253
EMP-0876,2025-12,258
EMP-0877,2025-01,215
EMP-0877,2025-02,215
EMP-0877,2025-03,214
EMP-0877,2025-04,213
EMP-0877,2025-05,208
EMP-0877,2025-06,206
EMP-0877,2025-07,213
EMP-0877,2025-08,215
EMP-0877,2025-09,204
EMP-0877,2025-10,209
EMP-0877,2025-11,214
EMP-0877,2025-12,212
EMP-0878,2025-01,103
EMP-0878,2025-02,101
EMP-0878,2025-03,100
EMP-0878,2025-04,103
EMP-0878,2025-05,102
EMP-0878,2025-06,98
EMP-0878,2025-07,98
EMP-0878,2025-08,98
EMP-0878,2025-09,100
EMP-0878,2025-10,100
EMP-0878,2025-11,99
EMP-0878,2025-12,101
EMP-0879,2025-01,245
EMP-0879,2025-02,241
EMP-0879,2025-03,247
EMP-0879,2025-04,248
EMP-0879,2025-05,248
EMP-0879,2025-06,249
EMP-0879,2025-07,244
EMP-0879,2025-08,241
EMP-0879,2025-09,241
EMP-0879,2025-10,240
EMP-0879,2025-11,246
EMP-0879,2025-12,247
EMP-0880,2025-01,175
EMP-0880,2025-02,175
EMP-0880,2025-03,179
EMP-0880,2025-04,180
EMP-0880,2025-05,180
EMP-0880,2025-06,180
EMP-0880,2025-07,177
EMP-0880,2025-08,179
EMP-0880,2025-09,179
EMP-0880,2025-10,177
EMP-0880,2025-11,181
EMP-0880,2025-12,176
EMP-0881,2025-01,70
EMP-0881,2025-02,71
EMP-0881,2025-03,71
EMP-0881,2025-04,71
EMP-0881,2025-05,71
EMP-0881,2025-06,71
EMP-0881,2025-07,69
EMP-0881,2025-08,69
EMP-0881,2025-09,71
EMP-0881,2025-10,70
EMP-0881,2025-11,70
EMP-0881,2025-12,69
EMP-0882,2025-01,165
EMP-0882,2025-02,163
EMP-0882,2025-03,165
EMP-0882,2025-04,166
EMP-0882,2025-05,169
EMP-0882,2025-06,165
EMP-0882,2025-07,164
EMP-0882,2025-08,163
EMP-0882,2025-09,164
EMP-0882,2025-10,161
EMP-0882,2025-11,164
EMP-0882,2025-12,168
EMP-0883,2025-01,150
EMP-0883,2025-02,149
EMP-0883,2025-03,147
EMP-0883,2025-04,155
EMP-0883,2025-05,154
EMP-0883,2025-06,159
EMP-0883,2025-07,155
EMP-0883,2025-08,152
EMP-0883,2025-09,150
EMP-0883,2025-10,147
EMP-0883,2025-11,146
EMP-0883,2025-12,144
EMP-0884,2025-01,229
EMP-0884,2025-02,234
EMP-0884,2025-03,240
EMP-0884,2025-04,245
EMP-0884,2025-05,248
EMP-0884,2025-06,248
EMP-0884,2025-07,246
EMP-0884,2025-08,241
EMP-0884,2025-09,243
EMP-0884,2025-10,237
EMP-0884,2025-11,232
EMP-0884,2025-12,237
EMP-0885,2025-01,512
EMP-0885,2025-02,516
EMP-0885,2025-03,527
EMP-0885,2025-04,524
EMP-0885,2025-05,510
EMP-0885,2025-06,516
EMP-0885,2025-07,522
EMP-0885,2025-08,523
EMP-0885,2025-09,520
EMP-0885,2025-10,530
EMP-0885,2025-11,520
EMP-0885,2025-12,512
EMP-0886,2025-01,690
EMP-0886,2025-02,691
EMP-0886,2025-03,676
EMP-0886,2025-04,667
EMP-0886,2025-05,658
EMP-0886,2025-06,655
EMP-0886,2025-07,636
EMP-0886,2025-08,637
EMP-0886,2025-09,653
EMP-0886,2025-10,655
EMP-0886,2025-11,675
EMP-0886,2025-12,693
EMP-0887,2025-01,889
EMP-0887,2025-02,890
EMP-0887,2025-03,890
EMP-0887,2025-04,904
EMP-0887,2025-05,897
EMP-0887,2025-06,863
EMP-0887,2025-07,871
EMP-0887,2025-08,851
EMP-0887,2025-09,835
EMP-0887,2025-10,835
EMP-0887,2025-11,833
EMP-0887,2025-12,809
EMP-0888,2025-01,543
EMP-0888,2025-02,553
EMP-0888,2025-03,541
EMP-0888,2025-04,555
EMP-0888,2025-05,538
EMP-0888,2025-06,561
EMP-0888,2025-07,556
EMP-0888,2025-08,558
EMP-0888,2025-09,537
EMP-0888,2025-10,536
EMP-0888,2025-11,538
EMP-0888,2025-12,537
EMP-0889,2025-01,701
EMP-0889,2025-02,688
EMP-0889,2025-03,704
EMP-0889,2025-04,704
EMP-0889,2025-05,726
EMP-0889,2025-06,718
EMP-0889,2025-07,712
EMP-0889,2025-08,724
EMP-0889,2025-09,700
EMP-0889,2025-10,683
EMP-0889,2025-11,698
EMP-0889,2025-12,682
EMP-0890,2025-01,471
EMP-0890,2025-02,489
EMP-0890,2025-03,475
EMP-0890,2025-04,477
EMP-0890,2025-05,478
EMP-0890,2025-06,451
EMP-0890,2025-07,449
EMP-0890,2025-08,453
EMP-0890,2025-09,456
EMP-0890,2025-10,464
EMP-0890,2025-11,460
EMP-0890,2025-12,467
EMP-0891,2025-01,785
EMP-0891,2025-02,763
EMP-0891,2025-03,743
EMP-0891,2025-04,721
EMP-0891,2025-05,736
EMP-0891,2025-06,714
EMP-0891,2025-07,718
EMP-0891,2025-08,714
EMP-0891,2025-09,713
EMP-0891,2025-10,732
EMP-0891,2025-11,726
EMP-0891,2025-12,735
EMP-0892,2025-01,494
EMP-0892,2025-02,492
EMP-0892,2025-03,515
EMP-0892,2025-04,500
EMP-0892,2025-05,513
EMP-0892,2025-06,520
EMP-0892,2025-07,515
EMP-0892,2025-08,532
EMP-0892,2025-09,512
EMP-0892,2025-10,507
EMP-0892,2025-11,495
EMP-0892,2025-12,499
EMP-0893,2025-01,553
EMP-0893,2025-02,558
EMP-0893,2025-03,556
EMP-0893,2025-04,551
EMP-0893,2025-05,555
EMP-0893,2025-06,552
EMP-0893,2025-07,540
EMP-0893,2025-08,570
EMP-0893,2025-09,564
EMP-0893,2025-10,539
EMP-0893,2025-11,530
EMP-0893,2025-12,517
EMP-0894,2025-01,742
EMP-0894,2025-02,747
EMP-0894,2025-03,753
EMP-0894,2025-04,747
EMP-0894,2025-05,743
EMP-0894,2025-06,737
EMP-0894,2025-07,736
EMP-0894,2025-08,748
EMP-0894,2025-09,753
EMP-0894,2025-10,761
EMP-0894,2025-11,769
EMP-0894,2025-12,783
EMP-0895,2025-01,451
EMP-0895,2025-02,454
EMP-0895,2025-03,465
EMP-0895,2025-04,459
EMP-0895,2025-05,451
EMP-0895,2025-06,440
EMP-0895,2025-07,442
EMP-0895,2025-08,426
EMP-0895,2025-09,430
EMP-0895,2025-10,429
EMP-0895,2025-11,439
EMP-0895,2025-12,433
EMP-0896,2025-01,623
EMP-0896,2025-02,637
EMP-0896,2025-03,655
EMP-0896,2025-04,646
EMP-0896,2025-05,648
EMP-0896,2025-06,652
EMP-0896,2025-07,657
EMP-0896,2025-08,654
EMP-0896,2025-09,671
EMP-0896,2025-10,646
EMP-0896,2025-11,641
EMP-0896,2025-12,647
EMP-0897,2025-01,842
EMP-0897,2025-02,865
EMP-0897,2025-03,886
EMP-0897,2025-04,881
EMP-0897,2025-05,904
EMP-0897,2025-06,891
EMP-0897,2025-07,908
EMP-0897,2025-08,941
EMP-0897,2025-09,964
EMP-0897,2025-10,966
EMP-0897,2025-11,960
EMP-0897,2025-12,931
EMP-0898,2025-01,705
EMP-0898,2025-02,689
EMP-0898,2025-03,678
EMP-0898,2025-04,662
EMP-0898,2025-05,656
EMP-0898,2025-06,656
EMP-0898,2025-07,660
EMP-0898,2025-08,652
EMP-0898,2025-09,666
EMP-0898,2025-10,663
EMP-0898,2025-11,653
EMP-0898,2025-12,656
EMP-0899,2025-01,750
EMP-0899,2025-02,755
EMP-0899,2025-03,750
EMP-0899,2025-04,727
EMP-0899,2025-05,724
EMP-0899,2025-06,727
EMP-0899,2025-07,721
EMP-0899,2025-08,697
EMP-0899,2025-09,685
EMP-0899,2025-10,705
EMP-0899,2025-11,725
EMP-0899,2025-12,712
EMP-0900,2025-01,545
EMP-0900,2025-02,532
EMP-0900,2025-03,547
EMP-0900,2025-04,550
EMP-0900,2025-05,560
EMP-0900,2025-06,541
EMP-0900,2025-07,548
EMP-0900,2025-08,548
EMP-0900,2025-09,557
EMP-0900,2025-10,567
EMP-0900,2025-11,568
EMP-0900,2025-12,561
EMP-0901,2025-01,651
EMP-0901,2025-02,650
EMP-0901,2025-03,639
EMP-0901,2025-04,627
EMP-0901,2025-05,608
EMP-0901,2025-06,602
EMP-0901,2025-07,615
EMP-0901,2025-08,617
EMP-0901,2025-09,610
EMP-0901,2025-10,620
EMP-0901,2025-11,610
EMP-0901,2025-12,611
EMP-0902,2025-01,761
EMP-0902,2025-02,773
EMP-0902,2025-03,749
EMP-0902,2025-04,736
EMP-0902,2025-05,712
EMP-0902,2025-06,708
EMP-0902,2025-07,725
EMP-0902,2025-08,718
EMP-0902,2025-09,711
EMP-0902,2025-10,723
EMP-0902,2025-11,738
EMP-0902,2025-12,737
EMP-0903,2025-01,801
EMP-0903,2025-02,784
EMP-0903,2025-03,806
EMP-0903,2025-04,841
EMP-0903,2025-05,850
EMP-0903,2025-06,815
EMP-0903,2025-07,806
EMP-0903,2025-08,816
EMP-0903,2025-09,809
EMP-0903,2025-10,830
EMP-0903,2025-11,840
EMP-0903,2025-12,828
EMP-0904,2025-01,678
EMP-0904,2025-02,666
EMP-0904,2025-03,664
EMP-0904,2025-04,657
EMP-0904,2025-05,672
EMP-0904,2025-06,700
EMP-0904,2025-07,680
EMP-0904,2025-08,654
EMP-0904,2025-09,651
EMP-0904,2025-10,631
EMP-0904,2025-11,632
EMP-0904,2025-12,641
EMP-0905,2025-01,427
EMP-0905,2025-02,429
EMP-0905,2025-03,427
EMP-0905,2025-04,410
EMP-0905,2025-05,410
EMP-0905,2025-06,411
EMP-0905,2025-07,416
EMP-0905,2025-08,410
EMP-0905,2025-09,406
EMP-0905,2025-10,394
EMP-0905,2025-11,376
EMP-0905,2025-12,368
EMP-0906,2025-01,440
EMP-0906,2025-02,443
EMP-0906,2025-03,438
EMP-0906,2025-04,433
EMP-0906,2025-05,424
EMP-0906,2025-06,397
EMP-0906,2025-07,409
EMP-0906,2025-08,401
EMP-0906,2025-09,398
EMP-0906,2025-10,386
EMP-0906,2025-11,394
EMP-0906,2025-12,395
EMP-0907,2025-01,855
EMP-0907,2025-02,848
EMP-0907,2025-03,876
EMP-0907,2025-04,875
EMP-0907,2025-05,872
EMP-0907,2025-06,856
EMP-0907,2025-07,824
EMP-0907,2025-08,821
EMP-0907,2025-09,826
EMP-0907,2025-10,844
EMP-0907,2025-11,806
EMP-0907,2025-12,788
EMP-0908,2025-01,386
EMP-0908,2025-02,386
EMP-0908,2025-03,385
EMP-0908,2025-04,384
EMP-0908,2025-05,387
EMP-0908,2025-06,380
EMP-0908,2025-07,387
EMP-0908,2025-08,390
EMP-0908,2025-09,388
EMP-0908,2025-10,400
EMP-0908,2025-11,412
EMP-0908,2025-12,420
EMP-0909,2025-01,475
EMP-0909,2025-02,490
EMP-0909,2025-03,498
EMP-0909,2025-04,518
EMP-0909,2025-05,531
EMP-0909,2025-06,548
EMP-0909,2025-07,558
EMP-0909,2025-08,573
EMP-0909,2025-09,596
EMP-0909,2025-10,599
EMP-0909,2025-11,580
EMP-0909,2025-12,576
EMP-0910,2025-01,305
EMP-0910,2025-02,305
EMP-0910,2025-03,297
EMP-0910,2025-04,287
EMP-0910,2025-05,283
EMP-0910,2025-06,288
EMP-0910,2025-07,297
EMP-0910,2025-08,302
EMP-0910,2025-09,308
EMP-0910,2025-10,308
EMP-0910,2025-11,297
EMP-0910,2025-12,294
EMP-0911,2025-01,738
EMP-0911,2025-02,731
EMP-0911,2025-03,732
EMP-0911,2025-04,738
EMP-0911,2025-05,751
EMP-0911,2025-06,747
EMP-0911,2025-07,719
EMP-0911,2025-08,712
EMP-0911,2025-09,713
EMP-0911,2025-10,730
EMP-0911,2025-11,722
EMP-0911,2025-12,729
EMP-0912,2025-01,634
EMP-0912,2025-02,635
EMP-0912,2025-03,647
EMP-0912,2025-04,638
EMP-0912,2025-05,631
EMP-0912,2025-06,631
EMP-0912,2025-07,623
EMP-0912,2025-08,629
EMP-0912,2025-09,620
EMP-0912,2025-10,623
EMP-0912,2025-11,622
EMP-0912,2025-12,625
EMP-0913,2025-01,809
EMP-0913,2025-02,804
EMP-0913,2025-03,806
EMP-0913,2025-04,809
EMP-0913,2025-05,809
EMP-0913,2025-06,837
EMP-0913,2025-07,820
EMP-0913,2025-08,819
EMP-0913,2025-09,793
EMP-0913,2025-10,799
EMP-0913,2025-11,781
EMP-0913,2025-12,777
EMP-0914,2025-01,352
EMP-0914,2025-02,354
EMP-0914,2025-03,350
EMP-0914,2025-04,346
EMP-0914,2025-05,356
EMP-0914,2025-06,358
EMP-0914,2025-07,354
EMP-0914,2025-08,352
EMP-0914,2025-09,364
EMP-0914,2025-10,362
EMP-0914,2025-11,357
EMP-0914,2025-12,352
EMP-0915,2025-01,769
EMP-0915,2025-02,760
EMP-0915,2025-03,741
EMP-0915,2025-04,724
EMP-0915,2025-05,712
EMP-0915,2025-06,720
EMP-0915,2025-07,715
EMP-0915,2025-08,712
EMP-0915,2025-09,730
EMP-0915,2025-10,749
EMP-0915,2025-11,745
EMP-0915,2025-12,736
EMP-0916,2025-01,370
